Hour,Zone1,Zone2
8588,0.3586,0.3586
8589,0.392,0.392
8590,0.4304,0.4304
8591,0.4545,0.4545
8592,0.4909,0.4909
8593,0.5058,0.5058
8594,0.5266,0.5266
8595,0.5286,0.5286
8596,0.52,0.52
8597,0.5108,0.5108
8598,0.4933,0.4933
8599,0.4937,0.4937
8600,0.494,0.494
8601,0.4786,0.4786
8602,0.4642,0.4642
8603,0.4758,0.4758
8604,0.5196,0.5196
8605,0.5438,0.5438
8606,0.5681,0.5681
8607,0.5653,0.5653
8608,0.5781,0.5781
8609,0.6016,0.6016
8610,0.6146,0.6146
8611,0.6347,0.6347
8612,0.651,0.651
8613,0.6632,0.6632
8614,0.6561,0.6561
8615,0.6416,0.6416
8616,0.6463,0.6463
8617,0.6389,0.6389
8618,0.6232,0.6232
8619,0.5962,0.5962
8620,0.5775,0.5775
8621,0.5724,0.5724
8622,0.5548,0.5548
8623,0.5549,0.5549
8624,0.5725,0.5725
8625,0.5858,0.5858
8626,0.5984,0.5984
8627,0.6235,0.6235
8628,0.6397,0.6397
8629,0.6548,0.6548
8630,0.652,0.652
8631,0.642,0.642
8632,0.6326,0.6326
8633,0.6235,0.6235
8634,0.6088,0.6088
8635,0.5969,0.5969
8636,0.6019,0.6019
8637,0.5988,0.5988
8638,0.5932,0.5932
8639,0.5801,0.5801
8640,0.5766,0.5766
8641,0.5666,0.5666
8642,0.5526,0.5526
8643,0.5553,0.5553
8644,0.5566,0.5566
8645,0.5542,0.5542
8646,0.5432,0.5432
8647,0.5475,0.5475
8648,0.5609,0.5609
8649,0.5827,0.5827
8650,0.5908,0.5908
8651,0.6091,0.6091
8652,0.6357,0.6357
8653,0.6576,0.6576
8654,0.6706,0.6706
8655,0.6472,0.6472
8656,0.6387,0.6387
8657,0.6479,0.6479
8658,0.648,0.648
8659,0.6498,0.6498
8660,0.6493,0.6493
8661,0.6553,0.6553
8662,0.6559,0.6559
8663,0.6369,0.6369
8664,0.6362,0.6362
8665,0.6288,0.6288
8666,0.633,0.633
8667,0.6302,0.6302
8668,0.6269,0.6269
8669,0.6236,0.6236
8670,0.6103,0.6103
8671,0.6085,0.6085
8672,0.608,0.608
8673,0.6029,0.6029
8674,0.5955,0.5955
8675,0.5922,0.5922
8676,0.589,0.589
8677,0.5749,0.5749
8678,0.5622,0.5622
8679,0.5338,0.5338
8680,0.502,0.502
8681,0.483,0.483
8682,0.477,0.477
8683,0.4598,0.4598
8684,0.4503,0.4503
8685,0.4324,0.4324
8686,0.4057,0.4057
8687,0.4013,0.4013
8688,0.4069,0.4069
8689,0.3992,0.3992
8690,0.3894,0.3894
8691,0.3645,0.3645
8692,0.3426,0.3426
8693,0.3188,0.3188
8694,0.2985,0.2985
8695,0.2892,0.2892
8696,0.2699,0.2699
8697,0.2491,0.2491
8698,0.2199,0.2199
8699,0.1931,0.1931
8700,0.1622,0.1622
8701,0.1458,0.1458
8702,0.1341,0.1341
8703,0.1254,0.1254
8704,0.11,0.11
8705,0.0924,0.0924
8706,0.0829,0.0829
8707,0.0693,0.0693
8708,0.0604,0.0604
8709,0.056,0.056
8710,0.053,0.053
8711,0.0511,0.0511
8712,0.058,0.058
8713,0.0655,0.0655
8714,0.073,0.073
8715,0.0761,0.0761
8716,0.074,0.074
8717,0.0672,0.0672
8718,0.0694,0.0694
8719,0.0835,0.0835
8720,0.0922,0.0922
8721,0.1019,0.1019
8722,0.1054,0.1054
8723,0.0985,0.0985
8724,0.0908,0.0908
8725,0.0859,0.0859
8726,0.0826,0.0826
8727,0.0797,0.0797
8728,0.0818,0.0818
8729,0.1035,0.1035
8730,0.1353,0.1353
8731,0.1546,0.1546
8732,0.1609,0.1609
8733,0.1644,0.1644
8734,0.1657,0.1657
8735,0.1571,0.1571
8736,0.1608,0.1608
8737,0.1567,0.1567
8738,0.1576,0.1576
8739,0.1554,0.1554
8740,0.1547,0.1547
8741,0.1605,0.1605
8742,0.1688,0.1688
8743,0.1798,0.1798
8744,0.187,0.187
8745,0.191,0.191
8746,0.1893,0.1893
8747,0.1692,0.1692
8748,0.1412,0.1412
8749,0.1164,0.1164
8750,0.1043,0.1043
8751,0.0971,0.0971
8752,0.106,0.106
8753,0.139,0.139
8754,0.1664,0.1664
8755,0.1771,0.1771
8756,0.185,0.185
8757,0.1898,0.1898
8758,0.1924,0.1924
8759,0.1887,0.1887
8760,0.1887,0.1887
