Hour,Zone1,Zone2
6323,71986,71986
6324,71547,71547
6325,70781,70781
6326,69554,69554
6327,68231,68231
6328,66506,66506
6329,66095,66095
6330,66719,66719
6331,68952,68952
6332,67496,67496
6333,62875,62875
6334,57900,57900
6335,53177,53177
6336,50027,50027
6337,48148,48148
6338,47373,47373
6339,47428,47428
6340,48745,48745
6341,53338,53338
6342,62792,62792
6343,68131,68131
6344,70565,70565
6345,71055,71055
6346,72428,72428
6347,73898,73898
6348,73337,73337
6349,72492,72492
6350,71298,71298
6351,69967,69967
6352,68390,68390
6353,68190,68190
6354,68487,68487
6355,70082,70082
6356,67952,67952
6357,63269,63269
6358,58672,58672
6359,53732,53732
6360,50336,50336
6361,48375,48375
6362,47404,47404
6363,47782,47782
6364,49317,49317
6365,53475,53475
6366,62793,62793
6367,68785,68785
6368,71340,71340
6369,71895,71895
6370,73360,73360
6371,74359,74359
6372,73188,73188
6373,72231,72231
6374,70821,70821
6375,69544,69544
6376,67771,67771
6377,67765,67765
6378,68382,68382
6379,70297,70297
6380,68230,68230
6381,63331,63331
6382,58949,58949
6383,54012,54012
6384,50785,50785
6385,48814,48814
6386,47821,47821
6387,48211,48211
6388,49729,49729
6389,54032,54032
6390,63330,63330
6391,68717,68717
6392,70643,70643
6393,70817,70817
6394,71961,71961
6395,73136,73136
6396,72249,72249
6397,71213,71213
6398,69978,69978
6399,68711,68711
6400,67066,67066
6401,66750,66750
6402,67160,67160
6403,69480,69480
6404,67758,67758
6405,63315,63315
6406,58856,58856
6407,54048,54048
6408,50685,50685
6409,48770,48770
6410,47646,47646
6411,47919,47919
6412,49237,49237
6413,53364,53364
6414,62580,62580
6415,68223,68223
6416,70626,70626
6417,71142,71142
6418,71978,71978
6419,72479,72479
6420,71504,71504
6421,69805,69805
6422,67817,67817
6423,66579,66579
6424,65569,65569
6425,65329,65329
6426,65424,65424
6427,67555,67555
6428,65394,65394
6429,60762,60762
6430,56758,56758
6431,52363,52363
6432,48910,48910
6433,46612,46612
6434,45243,45243
6435,44813,44813
6436,45266,45266
6437,46206,46206
6438,48829,48829
6439,51890,51890
6440,55762,55762
6441,58587,58587
6442,60194,60194
6443,60832,60832
6444,59790,59790
6445,57848,57848
6446,55992,55992
6447,55108,55108
6448,54827,54827
6449,55568,55568
6450,56607,56607
6451,58554,58554
6452,56699,56699
6453,53265,53265
6454,50726,50726
6455,47258,47258
6456,44107,44107
6457,42016,42016
6458,40735,40735
6459,40263,40263
6460,40558,40558
6461,41128,41128
6462,42197,42197
6463,43884,43884
6464,47585,47585
6465,50611,50611
6466,52852,52852
6467,54934,54934
6468,54554,54554
6469,52438,52438
6470,50611,50611
6471,49705,49705
6472,49474,49474
6473,51198,51198
6474,53537,53537
6475,56455,56455
6476,56045,56045
6477,53521,53521
6478,51996,51996
6479,48391,48391
6480,45690,45690
6481,44192,44192
6482,43554,43554
6483,44102,44102
6484,46206,46206
6485,51126,51126
6486,61089,61089
6487,66975,66975
6488,69562,69562
6489,70469,70469
6490,71569,71569
6491,72494,72494
6492,71854,71854
6493,71103,71103
6494,69523,69523
6495,68055,68055
6496,66372,66372
6497,66011,66011
6498,66882,66882
6499,70070,70070
6500,67812,67812
6501,63236,63236
6502,58544,58544
6503,53746,53746
6504,50443,50443
6505,48655,48655
6506,47593,47593
6507,48097,48097
6508,49783,49783
6509,53817,53817
6510,63389,63389
6511,68972,68972
6512,70873,70873
6513,71002,71002
6514,71691,71691
6515,72812,72812
6516,72171,72171
6517,71007,71007
6518,69719,69719
6519,68459,68459
6520,67013,67013
6521,66673,66673
6522,67404,67404
6523,70692,70692
6524,68502,68502
6525,64035,64035
6526,59485,59485
6527,54577,54577
6528,51107,51107
6529,49206,49206
6530,48264,48264
6531,48587,48587
6532,50253,50253
6533,54570,54570
6534,63876,63876
6535,69146,69146
6536,71109,71109
6537,71241,71241
6538,71943,71943
6539,72720,72720
6540,71557,71557
6541,70520,70520
6542,69150,69150
6543,67858,67858
6544,66296,66296
6545,66100,66100
6546,67270,67270
6547,70684,70684
6548,68377,68377
6549,63873,63873
6550,59470,59470
6551,54603,54603
6552,50751,50751
6553,48979,48979
6554,48068,48068
6555,48504,48504
6556,49992,49992
6557,54110,54110
6558,63261,63261
6559,68535,68535
6560,69585,69585
6561,68657,68657
6562,68687,68687
6563,69029,69029
6564,67823,67823
6565,67076,67076
6566,66078,66078
6567,65110,65110
6568,64074,64074
6569,64559,64559
6570,66273,66273
6571,70042,70042
6572,67800,67800
6573,63226,63226
6574,58765,58765
6575,53895,53895
6576,50681,50681
6577,48760,48760
6578,47775,47775
6579,48367,48367
6580,49890,49890
6581,53986,53986
6582,63138,63138
6583,68464,68464
6584,69561,69561
6585,68921,68921
6586,68994,68994
6587,68941,68941
6588,67319,67319
6589,65644,65644
6590,64076,64076
6591,62812,62812
6592,62101,62101
6593,62689,62689
6594,63764,63764
6595,66837,66837
6596,64322,64322
6597,59947,59947
6598,55702,55702
6599,51367,51367
6600,47835,47835
6601,45488,45488
6602,44124,44124
6603,43674,43674
6604,43704,43704
6605,43474,43474
6606,43953,43953
6607,45771,45771
6608,48390,48390
6609,50513,50513
6610,51765,51765
6611,52854,52854
6612,51925,51925
6613,49969,49969
6614,48436,48436
6615,47968,47968
6616,48062,48062
6617,49923,49923
6618,52330,52330
6619,55193,55193
6620,53362,53362
6621,50685,50685
6622,48849,48849
6623,45689,45689
6624,42720,42720
6625,40757,40757
6626,39641,39641
6627,39245,39245
6628,39621,39621
6629,40217,40217
6630,41306,41306
6631,43152,43152
6632,46290,46290
6633,48899,48899
6634,50973,50973
6635,52926,52926
6636,51975,51975
6637,50266,50266
6638,49050,49050
6639,48723,48723
6640,48928,48928
6641,50844,50844
6642,53381,53381
6643,56552,56552
6644,55091,55091
6645,52736,52736
6646,51363,51363
6647,47817,47817
6648,44998,44998
6649,43460,43460
6650,42961,42961
6651,43512,43512
6652,45340,45340
6653,50387,50387
6654,60661,60661
6655,67316,67316
6656,69077,69077
6657,68580,68580
6658,68944,68944
6659,69540,69540
6660,68501,68501
6661,67979,67979
6662,66974,66974
6663,66427,66427
6664,65305,65305
6665,65879,65879
6666,67626,67626
6667,70986,70986
6668,67472,67472
6669,63234,63234
6670,58856,58856
6671,54079,54079
6672,50692,50692
6673,48518,48518
6674,47839,47839
6675,48036,48036
6676,49611,49611
6677,53914,53914
6678,63198,63198
6679,69900,69900
6680,71771,71771
6681,71914,71914
6682,73048,73048
6683,74093,74093
6684,72873,72873
6685,71707,71707
6686,70224,70224
6687,69328,69328
6688,68214,68214
6689,68505,68505
6690,70022,70022
6691,72117,72117
6692,68231,68231
6693,63909,63909
6694,59196,59196
6695,54248,54248
6696,50760,50760
6697,48746,48746
6698,47704,47704
6699,47948,47948
6700,49777,49777
6701,54127,54127
6702,63614,63614
6703,69920,69920
6704,72162,72162
6705,72524,72524
6706,73618,73618
6707,74709,74709
6708,73624,73624
6709,72426,72426
6710,71230,71230
6711,70004,70004
6712,68620,68620
6713,69107,69107
6714,70374,70374
6715,72425,72425
6716,68699,68699
6717,64215,64215
6718,59693,59693
6719,54658,54658
6720,51160,51160
6721,49116,49116
6722,47827,47827
6723,48031,48031
6724,49821,49821
6725,53946,53946
6726,63175,63175
6727,69866,69866
6728,71737,71737
6729,72149,72149
6730,73004,73004
6731,73787,73787
6732,73127,73127
6733,72188,72188
6734,70919,70919
6735,69903,69903
6736,68667,68667
6737,68814,68814
6738,70201,70201
6739,72057,72057
6740,68405,68405
6741,63987,63987
6742,59634,59634
6743,54565,54565
6744,50703,50703
6745,48818,48818
6746,47696,47696
6747,48145,48145
6748,49569,49569
6749,53537,53537
6750,62356,62356
6751,69137,69137
6752,71497,71497
6753,71355,71355
6754,71965,71965
6755,72439,72439
6756,71262,71262
6757,69383,69383
6758,67526,67526
6759,66227,66227
6760,65293,65293
6761,65677,65677
6762,67237,67237
6763,69283,69283
6764,65298,65298
6765,60824,60824
6766,57079,57079
6767,52717,52717
6768,49334,49334
6769,47062,47062
6770,45715,45715
6771,45674,45674
6772,46067,46067
6773,46699,46699
6774,48846,48846
6775,52000,52000
6776,55389,55389
6777,57931,57931
6778,59076,59076
6779,59499,59499
6780,58043,58043
6781,55842,55842
6782,54171,54171
6783,53735,53735
6784,54090,54090
6785,55882,55882
6786,58465,58465
6787,60779,60779
6788,57424,57424
6789,54235,54235
6790,52093,52093
6791,48724,48724
6792,45032,45032
6793,42838,42838
6794,41781,41781
6795,41696,41696
6796,42104,42104
6797,42285,42285
6798,42762,42762
6799,44574,44574
6800,47259,47259
6801,49467,49467
6802,51064,51064
6803,53479,53479
6804,52372,52372
6805,50212,50212
6806,48824,48824
6807,48355,48355
6808,48797,48797
6809,51262,51262
6810,55255,55255
6811,58646,58646
6812,56783,56783
6813,54717,54717
6814,53666,53666
6815,50122,50122
6816,47152,47152
6817,45468,45468
6818,45011,45011
6819,45516,45516
6820,47185,47185
6821,52180,52180
6822,62046,62046
6823,68868,68868
6824,70620,70620
6825,70394,70394
6826,70466,70466
6827,71011,71011
6828,70028,70028
6829,69008,69008
6830,67837,67837
6831,67099,67099
6832,66163,66163
6833,67097,67097
6834,69672,69672
6835,72581,72581
6836,68508,68508
6837,64088,64088
6838,60295,60295
6839,55406,55406
6840,51917,51917
6841,50209,50209
6842,49345,49345
6843,49834,49834
6844,51360,51360
6845,55204,55204
6846,63999,63999
6847,70663,70663
6848,72708,72708
6849,72994,72994
6850,74003,74003
6851,74884,74884
6852,73917,73917
6853,73103,73103
6854,71927,71927
6855,71174,71174
6856,70239,70239
6857,70832,70832
6858,72817,72817
6859,73871,73871
6860,69456,69456
6861,65307,65307
6862,61403,61403
6863,56732,56732
6864,53392,53392
6865,51363,51363
6866,50498,50498
6867,51015,51015
6868,52659,52659
6869,56579,56579
6870,65054,65054
6871,72111,72111
6872,74752,74752
6873,75273,75273
6874,76269,76269
6875,77347,77347
6876,76471,76471
6877,75421,75421
6878,74306,74306
6879,73381,73381
6880,71921,71921
6881,71776,71776
6882,73670,73670
6883,74129,74129
6884,69958,69958
6885,65760,65760
6886,61865,61865
6887,56813,56813
6888,53181,53181
6889,51286,51286
6890,50605,50605
6891,50810,50810
6892,52311,52311
6893,56153,56153
6894,64737,64737
6895,71694,71694
6896,74278,74278
6897,74996,74996
6898,76216,76216
6899,77158,77158
6900,76676,76676
6901,75766,75766
6902,74697,74697
6903,73776,73776
6904,72387,72387
6905,72686,72686
6906,74217,74217
6907,74371,74371
6908,70035,70035
6909,65635,65635
6910,61927,61927
6911,57289,57289
6912,53751,53751
6913,51523,51523
6914,50446,50446
6915,50819,50819
6916,52350,52350
6917,56054,56054
6918,64166,64166
6919,71170,71170
6920,73794,73794
6921,74593,74593
6922,75797,75797
6923,76320,76320
6924,75108,75108
6925,73313,73313
6926,71684,71684
6927,70604,70604
6928,69732,69732
6929,70316,70316
6930,72141,72141
6931,71884,71884
6932,67262,67262
6933,63116,63116
6934,59928,59928
6935,55846,55846
6936,51949,51949
6937,49543,49543
6938,48075,48075
6939,47880,47880
6940,48237,48237
6941,48672,48672
6942,50188,50188
6943,53656,53656
6944,57265,57265
6945,60324,60324
6946,61993,61993
6947,62875,62875
6948,61978,61978
6949,59908,59908
6950,58286,58286
6951,57713,57713
6952,57551,57551
6953,59102,59102
6954,61969,61969
6955,62005,62005
6956,58000,58000
6957,55081,55081
6958,53443,53443
6959,50249,50249
6960,47031,47031
6961,44636,44636
6962,43442,43442
6963,43280,43280
6964,43674,43674
6965,43882,43882
6966,43851,43851
6967,45761,45761
6968,48675,48675
6969,52196,52196
6970,54635,54635
6971,56890,56890
6972,56323,56323
6973,54218,54218
6974,52947,52947
6975,52663,52663
6976,52744,52744
6977,54930,54930
6978,58837,58837
6979,59798,59798
6980,57200,57200
6981,55190,55190
6982,54603,54603
6983,51265,51265
6984,48192,48192
6985,46432,46432
6986,45865,45865
6987,46508,46508
6988,48415,48415
6989,52837,52837
6990,62370,62370
6991,70019,70019
6992,72765,72765
6993,73202,73202
6994,74191,74191
6995,75028,75028
6996,74059,74059
6997,73108,73108
6998,71978,71978
6999,71049,71049
7000,69595,69595
7001,69889,69889
7002,72376,72376
7003,73357,73357
7004,68976,68976
7005,64918,64918
7006,61252,61252
7007,56335,56335
7008,52698,52698
7009,50504,50504
7010,49730,49730
7011,50290,50290
7012,51872,51872
7013,55535,55535
7014,64047,64047
7015,71201,71201
7016,73416,73416
7017,73765,73765
7018,74837,74837
7019,75402,75402
7020,74426,74426
7021,73491,73491
7022,72382,72382
7023,71590,71590
7024,70372,70372
7025,70729,70729
7026,73121,73121
7027,73480,73480
7028,69323,69323
7029,65189,65189
7030,61336,61336
7031,56452,56452
7032,52848,52848
7033,50587,50587
7034,49686,49686
7035,50128,50128
7036,51925,51925
7037,55688,55688
7038,64172,64172
7039,71154,71154
7040,73230,73230
7041,73312,73312
7042,74206,74206
7043,74918,74918
7044,73728,73728
7045,72761,72761
7046,71289,71289
7047,70437,70437
7048,69350,69350
7049,69870,69870
7050,73055,73055
7051,73874,73874
7052,69755,69755
7053,65594,65594
7054,61744,61744
7055,56752,56752
7056,53166,53166
7057,50793,50793
7058,49776,49776
7059,50551,50551
7060,52202,52202
7061,56171,56171
7062,64644,64644
7063,71382,71382
7064,73186,73186
7065,73030,73030
7066,73670,73670
7067,74441,74441
7068,73953,73953
7069,73231,73231
7070,72229,72229
7071,71235,71235
7072,70150,70150
7073,70975,70975
7074,73462,73462
7075,73651,73651
7076,69511,69511
7077,65421,65421
7078,61355,61355
7079,56474,56474
7080,52636,52636
7081,50620,50620
7082,49463,49463
7083,50114,50114
7084,51714,51714
7085,55472,55472
7086,63628,63628
7087,70510,70510
7088,72443,72443
7089,71856,71856
7090,72006,72006
7091,72097,72097
7092,71569,71569
7093,69882,69882
7094,68488,68488
7095,67370,67370
7096,66395,66395
7097,67087,67087
7098,70468,70468
7099,70890,70890
7100,66430,66430
7101,62444,62444
7102,59045,59045
7103,54655,54655
7104,50873,50873
7105,48460,48460
7106,47333,47333
7107,47495,47495
7108,47870,47870
7109,48350,48350
7110,50025,50025
7111,53679,53679
7112,56833,56833
7113,58984,58984
7114,59936,59936
7115,60322,60322
7116,59271,59271
7117,57283,57283
7118,55477,55477
7119,55103,55103
7120,55271,55271
7121,57217,57217
7122,61515,61515
7123,61599,61599
7124,58063,58063
7125,55000,55000
7126,53174,53174
7127,49510,49510
7128,46131,46131
7129,43862,43862
7130,42477,42477
7131,42052,42052
7132,42068,42068
7133,42331,42331
7134,42566,42566
7135,43888,43888
7136,46577,46577
7137,50483,50483
7138,53190,53190
7139,54910,54910
7140,56754,56754
7141,55614,55614
7142,53482,53482
7143,52091,52091
7144,51662,51662
7145,52702,52702
7146,57727,57727
7147,60282,60282
7148,58437,58437
7149,55722,55722
7150,53890,53890
7151,53198,53198
7152,49700,49700
7153,47028,47028
7154,45426,45426
7155,45160,45160
7156,46161,46161
7157,48387,48387
7158,53188,53188
7159,62577,62577
7160,68371,68371
7161,70754,70754
7162,70615,70615
7163,71131,71131
7164,71264,71264
7165,70081,70081
7166,69318,69318
7167,68479,68479
7168,68218,68218
7169,68117,68117
7170,72770,72770
7171,74799,74799
7172,72534,72534
7173,68090,68090
7174,64265,64265
7175,60775,60775
7176,55856,55856
7177,52339,52339
7178,50619,50619
7179,49788,49788
7180,50449,50449
7181,52164,52164
7182,56301,56301
7183,64589,64589
7184,69936,69936
7185,71589,71589
7186,71393,71393
7187,71748,71748
7188,72359,72359
7189,71172,71172
7190,70676,70676
7191,70033,70033
7192,69708,69708
7193,69970,69970
7194,74476,74476
7195,75784,75784
7196,73612,73612
7197,69092,69092
7198,65050,65050
7199,61292,61292
7200,56085,56085
7201,52751,52751
7202,50909,50909
7203,50162,50162
7204,50857,50857
7205,52699,52699
7206,56754,56754
7207,65052,65052
7208,70264,70264
7209,72002,72002
7210,72251,72251
7211,72816,72816
7212,73330,73330
7213,72159,72159
7214,71736,71736
7215,71014,71014
7216,70894,70894
7217,70826,70826
7218,75042,75042
7219,76032,76032
7220,73577,73577
7221,69060,69060
7222,65168,65168
7223,61487,61487
7224,56381,56381
7225,52571,52571
7226,50420,50420
7227,49382,49382
7228,49873,49873
7229,51573,51573
7230,55539,55539
7231,64038,64038
7232,69674,69674
7233,71991,71991
7234,72131,72131
7235,72833,72833
7236,73940,73940
7237,72751,72751
7238,72097,72097
7239,71554,71554
7240,71062,71062
7241,70816,70816
7242,74558,74558
7243,75001,75001
7244,72999,72999
7245,68803,68803
7246,64659,64659
7247,60973,60973
7248,55904,55904
7249,52461,52461
7250,50336,50336
7251,49448,49448
7252,50066,50066
7253,51736,51736
7254,55701,55701
7255,64081,64081
7256,69755,69755
7257,72448,72448
7258,72768,72768
7259,73346,73346
7260,73755,73755
7261,72215,72215
7262,70579,70579
7263,68992,68992
7264,68212,68212
7265,68854,68854
7266,72815,72815
7267,73271,73271
7268,70761,70761
7269,66186,66186
7270,62216,62216
7271,59014,59014
7272,54508,54508
7273,50699,50699
7274,48297,48297
7275,47211,47211
7276,47244,47244
7277,47672,47672
7278,48098,48098
7279,49438,49438
7280,52534,52534
7281,55733,55733
7282,57692,57692
7283,58612,58612
7284,58813,58813
7285,57387,57387
7286,55449,55449
7287,54201,54201
7288,54302,54302
7289,55783,55783
7290,61086,61086
7291,62623,62623
7292,60230,60230
7293,56582,56582
7294,54106,54106
7295,52760,52760
7296,49331,49331
7297,46178,46178
7298,44110,44110
7299,43029,43029
7300,43059,43059
7301,43399,43399
7302,43337,43337
7303,43234,43234
7304,44884,44884
7305,48418,48418
7306,51360,51360
7307,53518,53518
7308,55603,55603
7309,54923,54923
7310,52926,52926
7311,51120,51120
7312,50370,50370
7313,51792,51792
7314,58040,58040
7315,60635,60635
7316,59132,59132
7317,56637,56637
7318,54764,54764
7319,53819,53819
7320,50238,50238
7321,47457,47457
7322,46001,46001
7323,45636,45636
7324,46411,46411
7325,48682,48682
7326,53423,53423
7327,63088,63088
7328,68944,68944
7329,71360,71360
7330,71845,71845
7331,72866,72866
7332,73499,73499
7333,72519,72519
7334,71850,71850
7335,70647,70647
7336,70065,70065
7337,70123,70123
7338,74778,74778
7339,75592,75592
7340,73423,73423
7341,69146,69146
7342,65143,65143
7343,61489,61489
7344,56457,56457
7345,53169,53169
7346,51260,51260
7347,50552,50552
7348,51081,51081
7349,52877,52877
7350,56620,56620
7351,65229,65229
7352,70893,70893
7353,72649,72649
7354,72654,72654
7355,73750,73750
7356,74435,74435
7357,73347,73347
7358,72524,72524
7359,71096,71096
7360,70708,70708
7361,71158,71158
7362,75681,75681
7363,75691,75691
7364,74071,74071
7365,69743,69743
7366,65712,65712
7367,61800,61800
7368,56822,56822
7369,53460,53460
7370,51662,51662
7371,51029,51029
7372,51573,51573
7373,53267,53267
7374,57322,57322
7375,65641,65641
7376,71152,71152
7377,72870,72870
7378,72715,72715
7379,73075,73075
7380,74177,74177
7381,73406,73406
7382,72428,72428
7383,71200,71200
7384,70665,70665
7385,71005,71005
7386,75463,75463
7387,75846,75846
7388,73773,73773
7389,69408,69408
7390,65312,65312
7391,61465,61465
7392,56319,56319
7393,52748,52748
7394,50664,50664
7395,49739,49739
7396,50235,50235
7397,51986,51986
7398,55983,55983
7399,64770,64770
7400,70579,70579
7401,72071,72071
7402,71488,71488
7403,72419,72419
7404,73241,73241
7405,72142,72142
7406,71280,71280
7407,70166,70166
7408,69594,69594
7409,70184,70184
7410,74992,74992
7411,75483,75483
7412,73371,73371
7413,68924,68924
7414,65029,65029
7415,61216,61216
7416,56377,56377
7417,52455,52455
7418,50334,50334
7419,49384,49384
7420,49999,49999
7421,51559,51559
7422,55425,55425
7423,63899,63899
7424,69514,69514
7425,71915,71915
7426,72296,72296
7427,73219,73219
7428,73699,73699
7429,72288,72288
7430,70629,70629
7431,68895,68895
7432,68287,68287
7433,69314,69314
7434,73103,73103
7435,72682,72682
7436,70242,70242
7437,65800,65800
7438,61779,61779
7439,58596,58596
7440,54309,54309
7441,50560,50560
7442,48097,48097
7443,46826,46826
7444,46333,46333
7445,46834,46834
7446,47437,47437
7447,49566,49566
7448,52695,52695
7449,56509,56509
7450,59467,59467
7451,60859,60859
7452,62237,62237
7453,61477,61477
7454,59516,59516
7455,58100,58100
7456,57962,57962
7457,59335,59335
7458,64078,64078
7459,64092,64092
7460,61852,61852
7461,57698,57698
7462,54888,54888
7463,52892,52892
7464,49337,49337
7465,45831,45831
7466,43821,43821
7467,42818,42818
7468,42386,42386
7469,42796,42796
7470,43227,43227
7471,43493,43493
7472,45004,45004
7473,48420,48420
7474,51323,51323
7475,53478,53478
7476,55658,55658
7477,54584,54584
7478,52442,52442
7479,50722,50722
7480,50582,50582
7481,52617,52617
7482,58945,58945
7483,60744,60744
7484,59229,59229
7485,56490,56490
7486,54528,54528
7487,53709,53709
7488,50211,50211
7489,47226,47226
7490,45597,45597
7491,44827,44827
7492,45377,45377
7493,47747,47747
7494,52922,52922
7495,62935,62935
7496,69336,69336
7497,71546,71546
7498,72196,72196
7499,73705,73705
7500,75306,75306
7501,74418,74418
7502,74063,74063
7503,72992,72992
7504,71890,71890
7505,72402,72402
7506,75961,75961
7507,75842,75842
7508,73859,73859
7509,69418,69418
7510,65204,65204
7511,60867,60867
7512,55605,55605
7513,51977,51977
7514,49989,49989
7515,49205,49205
7516,49776,49776
7517,51598,51598
7518,56176,56176
7519,65619,65619
7520,71892,71892
7521,73653,73653
7522,73781,73781
7523,74942,74942
7524,76206,76206
7525,75248,75248
7526,74548,74548
7527,73544,73544
7528,72839,72839
7529,73120,73120
7530,76456,76456
7531,75877,75877
7532,73827,73827
7533,69535,69535
7534,65351,65351
7535,61164,61164
7536,56093,56093
7537,52456,52456
7538,50721,50721
7539,49685,49685
7540,50307,50307
7541,52120,52120
7542,55926,55926
7543,65011,65011
7544,71121,71121
7545,73035,73035
7546,73374,73374
7547,74403,74403
7548,75225,75225
7549,74171,74171
7550,73488,73488
7551,72286,72286
7552,71397,71397
7553,71799,71799
7554,75590,75590
7555,75203,75203
7556,73529,73529
7557,69252,69252
7558,64946,64946
7559,60808,60808
7560,55720,55720
7561,52390,52390
7562,50648,50648
7563,49719,49719
7564,50275,50275
7565,52044,52044
7566,55907,55907
7567,64833,64833
7568,71062,71062
7569,72685,72685
7570,72852,72852
7571,73814,73814
7572,74511,74511
7573,73483,73483
7574,72813,72813
7575,71390,71390
7576,70684,70684
7577,71356,71356
7578,75568,75568
7579,75540,75540
7580,73594,73594
7581,69491,69491
7582,65412,65412
7583,61549,61549
7584,56367,56367
7585,52517,52517
7586,50463,50463
7587,49614,49614
7588,50163,50163
7589,51874,51874
7590,56029,56029
7591,64951,64951
7592,71164,71164
7593,73235,73235
7594,73930,73930
7595,75114,75114
7596,75731,75731
7597,74643,74643
7598,72742,72742
7599,71083,71083
7600,70102,70102
7601,71007,71007
7602,74694,74694
7603,74073,74073
7604,71570,71570
7605,67184,67184
7606,63498,63498
7607,60153,60153
7608,56065,56065
7609,52404,52404
7610,49734,49734
7611,48911,48911
7612,48960,48960
7613,49464,49464
7614,49891,49891
7615,51587,51587
7616,54598,54598
7617,57871,57871
7618,60718,60718
7619,62571,62571
7620,63477,63477
7621,62543,62543
7622,60725,60725
7623,59127,59127
7624,59050,59050
7625,60855,60855
7626,64529,64529
7627,64188,64188
7628,61677,61677
7629,57893,57893
7630,55072,55072
7631,53211,53211
7632,49601,49601
7633,46860,46860
7634,44709,44709
7635,43489,43489
7636,43371,43371
7637,43792,43792
7638,44005,44005
7639,44453,44453
7640,46599,46599
7641,50216,50216
7642,53624,53624
7643,56539,56539
7644,59048,59048
7645,58553,58553
7646,56420,56420
7647,54950,54950
7648,54437,54437
7649,55974,55974
7650,60600,60600
7651,61403,61403
7652,59686,59686
7653,57158,57158
7654,55056,55056
7655,54281,54281
7656,50668,50668
7657,47670,47670
7658,46079,46079
7659,45604,45604
7660,46319,46319
7661,48594,48594
7662,53499,53499
7663,63493,63493
7664,70347,70347
7665,72611,72611
7666,72916,72916
7667,73744,73744
7668,74901,74901
7669,74377,74377
7670,73860,73860
7671,72929,72929
7672,72556,72556
7673,73384,73384
7674,76343,76343
7675,75505,75505
7676,73364,73364
7677,68991,68991
7678,64896,64896
7679,61003,61003
7680,55805,55805
7681,52200,52200
7682,50201,50201
7683,49279,49279
7684,50065,50065
7685,51807,51807
7686,55776,55776
7687,65114,65114
7688,71937,71937
7689,73605,73605
7690,74000,74000
7691,75422,75422
7692,76192,76192
7693,75363,75363
7694,74977,74977
7695,74143,74143
7696,73752,73752
7697,74347,74347
7698,77166,77166
7699,76154,76154
7700,74120,74120
7701,70076,70076
7702,66161,66161
7703,62307,62307
7704,56992,56992
7705,53319,53319
7706,51226,51226
7707,50298,50298
7708,50757,50757
7709,52356,52356
7710,56521,56521
7711,65106,65106
7712,71735,71735
7713,73563,73563
7714,73828,73828
7715,74669,74669
7716,75782,75782
7717,74597,74597
7718,73743,73743
7719,72109,72109
7720,71358,71358
7721,71932,71932
7722,75998,75998
7723,75946,75946
7724,74047,74047
7725,69963,69963
7726,65709,65709
7727,61759,61759
7728,56847,56847
7729,53080,53080
7730,51169,51169
7731,50457,50457
7732,51017,51017
7733,52726,52726
7734,56662,56662
7735,65926,65926
7736,72532,72532
7737,74302,74302
7738,74339,74339
7739,75210,75210
7740,76361,76361
7741,75412,75412
7742,74999,74999
7743,74352,74352
7744,73942,73942
7745,75073,75073
7746,77608,77608
7747,76519,76519
7748,73997,73997
7749,69637,69637
7750,65865,65865
7751,61939,61939
7752,57055,57055
7753,53252,53252
7754,51248,51248
7755,50437,50437
7756,51303,51303
7757,53067,53067
7758,56845,56845
7759,65363,65363
7760,72150,72150
7761,74434,74434
7762,74863,74863
7763,75727,75727
7764,76371,76371
7765,75306,75306
7766,74071,74071
7767,72785,72785
7768,72247,72247
7769,73397,73397
7770,75612,75612
7771,74172,74172
7772,71861,71861
7773,67334,67334
7774,63524,63524
7775,60546,60546
7776,56252,56252
7777,52754,52754
7778,50271,50271
7779,48899,48899
7780,48743,48743
7781,48889,48889
7782,49145,49145
7783,50490,50490
7784,54400,54400
7785,57943,57943
7786,61139,61139
7787,62884,62884
7788,63626,63626
7789,62800,62800
7790,61160,61160
7791,59853,59853
7792,59981,59981
7793,62249,62249
7794,65542,65542
7795,65329,65329
7796,62841,62841
7797,59008,59008
7798,56506,56506
7799,55246,55246
7800,52068,52068
7801,49128,49128
7802,47065,47065
7803,46093,46093
7804,45717,45717
7805,45534,45534
7806,45239,45239
7807,45227,45227
7808,47219,47219
7809,50663,50663
7810,54287,54287
7811,56941,56941
7812,59429,59429
7813,59187,59187
7814,57544,57544
7815,56286,56286
7816,55959,55959
7817,58017,58017
7818,62361,62361
7819,63238,63238
7820,61694,61694
7821,58975,58975
7822,57283,57283
7823,56835,56835
7824,53710,53710
7825,51009,51009
7826,49408,49408
7827,48819,48819
7828,49302,49302
7829,51068,51068
7830,55533,55533
7831,64935,64935
7832,71896,71896
7833,74361,74361
7834,74641,74641
7835,75591,75591
7836,76180,76180
7837,75562,75562
7838,75247,75247
7839,74495,74495
7840,74313,74313
7841,75753,75753
7842,79074,79074
7843,78179,78179
7844,76252,76252
7845,72286,72286
7846,68377,68377
7847,64928,64928
7848,60395,60395
7849,57279,57279
7850,55418,55418
7851,54725,54725
7852,55198,55198
7853,56567,56567
7854,60029,60029
7855,68188,68188
7856,74669,74669
7857,76359,76359
7858,76476,76476
7859,77275,77275
7860,78072,78072
7861,77558,77558
7862,77151,77151
7863,76406,76406
7864,76062,76062
7865,77574,77574
7866,80267,80267
7867,79144,79144
7868,77025,77025
7869,72730,72730
7870,68775,68775
7871,65183,65183
7872,60424,60424
7873,57018,57018
7874,54932,54932
7875,53892,53892
7876,54363,54363
