"","BNL_pv_national_current","BNL_wind_onshore_current","BNL_wind_offshore_current","DE_pv_national_current","DE_wind_onshore_current","DE_wind_offshore_current","DK_pv_national_current","DK_wind_onshore_current","DK_wind_offshore_current","FR_pv_national_current","FR_wind_onshore_current","FR_wind_offshore_current","GB_pv_national_current","GB_wind_onshore_current","GB_wind_offshore_current","IBE_pv_national_current","IBE_wind_onshore_current","BNL_load_entsoe_power_statistics","DE_load_entsoe_power_statistics","DK_load_entsoe_power_statistics","FR_load_entsoe_power_statistics","GB_load_entsoe_power_statistics","IBE_load_entsoe_power_statistics"
"263109",0,0.3250544,0.5078576,0,0.2312,0.4455,0,0.517,0.72,0,0.1892,0.4259,0,0.2912,0.435,0,0.091087,26658,61685,4307,71340,44584,39181
"263110",0,0.345087,0.5205322,0,0.232,0.4154,0,0.4761,0.639,0,0.1824,0.3584,0,0.3134,0.4262,0,0.0929255,25870,59626,3951,73816,40521,38212
"263111",0,0.3562972,0.4828824,0,0.2284,0.4531,0,0.4167,0.5684,0,0.1701,0.2932,0,0.3294,0.4065,0,0.0943605,24736,55695,3594,72527,35871,35390
"263112",0,0.3302884,0.4040324,0,0.2199,0.5057,0,0.3232,0.553,0,0.1415,0.2431,0,0.3385,0.3854,0,0.097204,23230,52224,3347,68130,31592,31797
"263113",0,0.2841796,0.3425392,0,0.2115,0.5304,0,0.2654,0.5601,0,0.1122,0.2065,0,0.3837,0.3895,0,0.099659,22068,49874,3217,67320,30725,28977
"263114",0,0.2557686,0.3037343,0,0.2088,0.5146,0,0.2852,0.5475,0,0.0933,0.1925,0,0.4381,0.3984,0,0.101681,21421,49271,3145,65065,30155,27212
"263115",0,0.2312004,0.2515357,0,0.2128,0.481,0,0.3035,0.4964,0,0.0817,0.2109,0,0.4797,0.4171,0,0.103648,21122,49591,3140,62904,29086,26445
"263116",0,0.1873336,0.1791417,0,0.2192,0.4316,0,0.3063,0.4228,0,0.0709,0.2153,0,0.5386,0.4455,0,0.1062785,21151,50670,3211,63395,28164,26340
"263117",0,0.1487104,0.1382328,0,0.223,0.3635,0,0.3044,0.3602,0,0.0609,0.1925,0,0.5993,0.4872,0,0.1077555,21976,54095,3469,67373,27230,27087
"263118",0,0.1544916,0.1727374,0,0.2194,0.3164,0,0.3131,0.3569,0,0.062,0.1529,0,0.638,0.5388,0,0.1068735,24402,62092,4185,74794,28154,30017
"263119",0,0.194844,0.277087,0,0.2086,0.327,0,0.3343,0.431,0,0.0773,0.0966,0,0.6826,0.5842,0,0.102627,27802,68995,4985,80701,33625,34896
"263120",0,0.2355684,0.3870861,0.0029,0.2048,0.384,0,0.3413,0.4867,0.0058,0.0947,0.0357,0,0.7159,0.6341,0.002366,0.0988225,29629,71911,5219,81186,40743,39419
"263121",0.029176,0.2344452,0.4371389,0.0262,0.1938,0.4447,0.0315,0.3318,0.5164,0.063,0.0985,0.002,0.0013,0.7611,0.6861,0.113145,0.082953,29801,72103,5137,80644,42418,42572
"263122",0.0735056,0.2238144,0.4537048,0.0592,0.1695,0.5025,0.1162,0.3076,0.5095,0.1409,0.081,0.0017,0.0107,0.7861,0.7111,0.2669855,0.0479435,29645,73006,5126,79855,43335,44325
"263123",0.1345866,0.2263942,0.4926918,0.094,0.1557,0.552,0.191,0.2931,0.4934,0.2216,0.0751,0.009,0.0241,0.7989,0.7386,0.3999835,0.029807,29655,73909,5045,80009,43674,44559
"263124",0.1553634,0.268594,0.5313685,0.1237,0.1696,0.5762,0.1857,0.2914,0.4789,0.272,0.0876,0.0287,0.0302,0.8203,0.7704,0.4905265,0.0248605,29127,73545,4927,79392,44030,44090
"263125",0.175151,0.2796086,0.5386098,0.1184,0.173,0.5725,0.1288,0.3021,0.4575,0.2731,0.1038,0.0777,0.029,0.8405,0.8098,0.5224615,0.0203205,29186,72856,4951,76995,44341,43542
"263126",0.105794,0.2753916,0.5440761,0.0782,0.1741,0.5662,0.0554,0.2968,0.4473,0.2247,0.1139,0.1266,0.0219,0.8494,0.8459,0.4869455,0.0176325,29184,71711,4858,74753,44122,42207
"263127",0.0410276,0.2973032,0.5584354,0.0253,0.1996,0.5829,0.0047,0.2994,0.4658,0.1447,0.1251,0.1741,0.0119,0.8441,0.8707,0.394766,0.0162645,29194,71036,4800,73286,44133,41430
"263128",0.001838,0.3496546,0.590807,2e-04,0.234,0.6313,0,0.3054,0.5109,0.0521,0.1666,0.3612,0.0018,0.8407,0.8885,0.24722,0.0180415,29744,71876,5096,73640,44717,41257
"263129",0,0.3987374,0.6632083,0,0.2487,0.6869,0,0.3283,0.5433,6e-04,0.2165,0.5803,0,0.8362,0.9048,0.0679215,0.0269835,31384,75520,5510,78796,48571,41871
"263130",0,0.4269422,0.7111026,0,0.2601,0.7395,0,0.3799,0.5664,0,0.2429,0.7171,0,0.8229,0.9208,1.55e-05,0.0355195,30643,75044,5290,81938,49570,45031
"263131",0,0.4606432,0.7585676,0,0.2675,0.7944,0,0.4413,0.6308,0,0.2667,0.7888,0,0.8061,0.9353,0,0.044311,29546,73016,4960,79102,48342,46486
"263132",0,0.4882706,0.7868041,0,0.2702,0.8458,0,0.5041,0.6722,0,0.2875,0.8067,0,0.7979,0.9259,0,0.054308,28238,68789,4607,74268,45960,46811
"263133",0,0.5105566,0.8024655,0,0.2815,0.8856,0,0.592,0.7061,0,0.311,0.8367,0,0.7935,0.9126,0,0.066345,26656,65384,4318,70749,42857,45602
"263134",0,0.5344758,0.8166406,0,0.2909,0.9061,0,0.6603,0.7513,0,0.3344,0.8388,0,0.7706,0.8971,0,0.0817455,25629,62922,3965,73032,38632,42458
"263135",0,0.556503,0.8262108,0,0.3101,0.9223,0,0.7272,0.795,0,0.3504,0.8242,0,0.7394,0.8762,0,0.0984845,24800,58078,3646,71638,34378,38835
"263136",0,0.5773188,0.8349133,0,0.3327,0.9267,0,0.7914,0.8545,0,0.3678,0.8491,0,0.7117,0.8549,0,0.114689,23173,54578,3427,67175,30197,34717
"263137",0,0.5927032,0.8442209,0,0.3482,0.9256,0,0.8178,0.8802,0,0.3764,0.8451,0,0.6845,0.8416,0,0.126983,22138,52200,3301,66023,29071,31635
"263138",0,0.6018152,0.8497055,0,0.3677,0.927,0,0.8247,0.9048,0,0.386,0.8331,0,0.673,0.8322,0,0.1409035,21413,51317,3272,63783,28766,29866
"263139",0,0.612407,0.8460764,0,0.3901,0.9262,0,0.8139,0.9177,0,0.4038,0.8257,0,0.6597,0.8165,0,0.155723,21040,51611,3297,61396,27771,29063
"263140",0,0.6239706,0.8204967,0,0.4087,0.9211,0,0.7775,0.9188,0,0.4067,0.7834,0,0.6483,0.7947,0,0.1654185,21059,52728,3393,61445,27037,28868
"263141",0,0.6173758,0.7934794,0,0.419,0.9037,0,0.7425,0.9084,0,0.4115,0.7215,0,0.6346,0.7832,0,0.1706885,21923,55574,3633,64991,26410,29494
"263142",0,0.6010042,0.7761986,0,0.4262,0.8748,0,0.677,0.883,0,0.4315,0.7508,0,0.6103,0.7343,0,0.1677235,24273,63370,4245,72877,27877,32150
"263143",0,0.590729,0.7670475,0,0.4358,0.8451,0,0.6066,0.8446,0,0.4554,0.7966,0,0.5892,0.6904,0,0.1615855,27565,70419,4995,78064,33480,37661
"263144",0,0.5638818,0.748684,0.0026,0.4428,0.788,0,0.5629,0.8214,0.0093,0.4685,0.8242,0,0.573,0.6329,0.007098,0.156512,29510,73043,5263,77747,40734,42113
"263145",0.0005514,0.546664,0.6271688,0.0192,0.4325,0.7419,0.0047,0.5143,0.7743,0.0768,0.4931,0.8842,2e-04,0.5646,0.5495,0.164473,0.140934,30067,73225,5205,77408,42896,44075
"263146",0.0058544,0.5173876,0.5217054,0.0403,0.4331,0.6948,0.0352,0.4666,0.733,0.1507,0.5074,0.953,0.0127,0.5765,0.4988,0.319523,0.089265,30272,73947,5242,77032,43824,45206
"263147",0.0117558,0.5046086,0.4299428,0.0605,0.4459,0.6407,0.061,0.4017,0.6749,0.209,0.5447,0.9504,0.0477,0.5906,0.4882,0.44094,0.0733325,30626,74869,5208,76864,43873,44979
"263148",0.0141928,0.4653932,0.3133761,0.0671,0.4672,0.5986,0.0588,0.3441,0.6184,0.2311,0.5829,0.9429,0.0929,0.5984,0.5133,0.51078,0.083452,30381,74320,5130,76371,43459,44294
"263149",0.0130672,0.4360748,0.3127461,0.0516,0.4581,0.5392,0.051,0.3391,0.5992,0.2196,0.6192,0.9038,0.1313,0.5928,0.565,0.5334815,0.0880495,30451,73845,5126,74182,43027,43528
"263150",0.009278,0.441049,0.4453034,0.0277,0.4326,0.4983,0.0139,0.3261,0.5697,0.1712,0.6383,0.7704,0.14,0.5663,0.5283,0.4838585,0.0916495,30136,72975,5017,72028,42032,42087
"263151",0.003584,0.4711468,0.36716,0.0081,0.4171,0.5118,0,0.3102,0.5297,0.1027,0.622,0.4961,0.093,0.5266,0.5172,0.376159,0.083936,30241,72552,4944,70493,42080,41713
"263152",0.000426,0.4471032,0.3725736,1e-04,0.4218,0.5465,0,0.3216,0.524,0.0326,0.5923,0.3926,0.0187,0.4895,0.4962,0.2262925,0.071841,30348,73339,5167,70637,42867,41403
"263153",0,0.411119,0.3919101,0,0.4254,0.5703,0,0.3232,0.538,1e-04,0.542,0.5222,0,0.4573,0.5262,0.06355,0.0769665,31395,75322,5498,75713,46819,42088
"263154",0,0.3640412,0.4497611,0,0.4366,0.6238,0,0.3315,0.5338,0,0.4864,0.555,0,0.4359,0.5583,1.55e-05,0.099255,30813,74590,5259,78723,48919,45151
"263155",0,0.3953784,0.5328544,0,0.4632,0.6847,0,0.3554,0.5429,0,0.4443,0.5579,0,0.4425,0.59,0,0.1272485,29586,72453,4904,75773,48458,46846
"263156",0,0.4280876,0.5748136,0,0.4841,0.7316,0,0.412,0.6112,0,0.4142,0.4961,0,0.4681,0.6053,0,0.1507695,28246,68339,4577,71035,46441,47131
"263157",0,0.4511762,0.594689,0,0.505,0.793,0,0.464,0.6823,0,0.384,0.525,0,0.5479,0.6042,0,0.176561,26660,64816,4283,67362,42912,45992
"263158",0,0.4319268,0.5436887,0,0.5337,0.8418,0,0.5004,0.7331,0,0.3704,0.6656,0,0.6689,0.657,0,0.2075635,25783,61822,3951,69602,38553,42824
"263159",0,0.4054448,0.5173905,0,0.5576,0.8479,0,0.5184,0.7566,0,0.3799,0.8395,0,0.7897,0.7424,0,0.238504,24709,57039,3626,68426,34301,38812
"263160",0,0.3998678,0.5600754,0,0.5618,0.8352,0,0.535,0.7736,0,0.4072,0.9033,0,0.8812,0.8349,0,0.2538675,23166,53259,3427,63891,30479,34929
"263161",0,0.4459608,0.6718123,0,0.5556,0.8229,0,0.5392,0.7814,0,0.4515,0.8899,0,0.9302,0.8864,0,0.2681335,22091,51095,3308,62770,29271,31854
"263162",0,0.5266886,0.7980696,0,0.5524,0.8527,0,0.5191,0.7968,0,0.4927,0.8668,0,0.9396,0.915,0,0.280058,21330,50164,3267,60656,28722,30112
"263163",0,0.601814,0.8702119,0,0.5797,0.8958,0,0.5234,0.8032,0,0.5215,0.8697,0,0.9432,0.9483,0,0.278701,20898,50462,3262,58634,27743,29290
"263164",0,0.7090118,0.941424,0,0.6406,0.9255,0,0.5374,0.7809,0,0.5496,0.8889,0,0.9382,0.9759,0,0.267486,20958,52048,3304,58684,26940,29047
"263165",0,0.882125,0.9797795,0,0.7008,0.9601,0,0.5089,0.7551,0,0.605,0.8919,0,0.9147,0.974,0,0.25225,21905,55256,3552,62250,26142,29694
"263166",0,0.941873,0.9813105,0,0.7822,0.9253,0,0.5659,0.7977,0,0.6652,0.9444,0,0.8958,0.9579,0,0.2398465,24266,63019,4289,69476,27263,32485
"263167",0,0.9404392,0.977903,0,0.8543,0.9045,0,0.6508,0.8424,0,0.6914,0.9656,0,0.8917,0.9353,0,0.2337055,27384,70059,5115,75000,32576,37775
"263168",0,0.915847,0.9612265,0.0038,0.8934,0.9129,0,0.7569,0.8635,0.0075,0.7005,0.9578,0,0.8917,0.9175,0.0090415,0.23401,29466,73359,5351,74504,39577,42245
"263169",0.0010368,0.8958044,0.9469718,0.024,0.9301,0.93,5e-04,0.8452,0.9223,0.0566,0.6883,0.9358,0.0044,0.8755,0.901,0.200923,0.2156765,30041,73623,5318,74245,41450,44205
"263170",0.012444,0.8779932,0.9365953,0.0344,0.9471,0.9562,0.014,0.911,0.943,0.1218,0.6714,0.8692,0.0511,0.8311,0.8753,0.378672,0.14503,30124,74440,5368,73927,41678,44991
"263171",0.0318146,0.8544488,0.9200455,0.0443,0.9492,0.9681,0.0343,0.9394,0.9743,0.1803,0.6674,0.8195,0.0945,0.7561,0.8401,0.497186,0.118959,30302,75230,5259,74051,41172,44635
"263172",0.0627704,0.8393934,0.9076852,0.0415,0.9462,0.968,0.039,0.9431,0.9638,0.2107,0.6806,0.8613,0.085,0.6725,0.8301,0.557535,0.121414,29800,74587,5094,73281,40960,43950
"263173",0.0964786,0.8393172,0.9020685,0.0295,0.9395,0.9732,0.0285,0.9375,0.9561,0.2015,0.6967,0.8949,0.0613,0.5961,0.8431,0.563822,0.121956,29679,73180,5012,70785,41234,43031
"263174",0.0478424,0.8414482,0.8952624,0.0178,0.9316,0.9774,0.0112,0.9194,0.9524,0.1612,0.7009,0.8788,0.0541,0.5026,0.8587,0.519533,0.119554,29279,71629,4860,68837,41493,41371
"263175",0.0090872,0.8287816,0.8797551,0.0043,0.9224,0.9799,0.0011,0.9094,0.9648,0.107,0.6999,0.8416,0.024,0.4431,0.8808,0.42283,0.110574,29146,71065,4823,67000,41992,40531
"263176",0.0001278,0.8137366,0.8697791,0,0.914,0.9725,0,0.8982,0.9731,0.0365,0.7097,0.8464,0.0031,0.4903,0.9126,0.271451,0.098281,29575,71697,5058,66706,42618,40187
"263177",0,0.8172366,0.8722558,0,0.8929,0.9588,0,0.8692,0.9691,4e-04,0.7322,0.8692,0,0.596,0.9519,0.0803625,0.110763,30481,74217,5391,71001,45841,40454
"263178",0,0.8167636,0.8728762,0,0.87,0.9102,0,0.8524,0.9574,0,0.7524,0.8799,0,0.7169,0.9748,3.1e-05,0.136261,29788,73116,5221,72928,47008,43575
"263179",0,0.7947094,0.8603473,0,0.8342,0.8249,0,0.8296,0.9457,0,0.7763,0.8884,0,0.8326,0.9782,0,0.1613635,28535,70344,4813,69985,45599,45003
"263180",0,0.8134802,0.8890122,0,0.7709,0.6983,0,0.7779,0.9167,0,0.7923,0.8853,0,0.8736,0.9752,0,0.180239,27025,65806,4420,65737,42754,45146
"263181",0,0.8321528,0.9402377,0,0.692,0.5586,0,0.702,0.8657,0,0.8018,0.8992,0,0.9067,0.9725,0,0.1953765,25616,62325,4138,62407,39544,44151
"263182",0,0.85608,0.962166,0,0.6234,0.4568,0,0.6036,0.7876,0,0.7985,0.9074,0,0.9241,0.9711,0,0.2110785,24945,59724,3836,64767,35991,41815
"263183",0,0.8885404,0.9734062,0,0.5743,0.4085,0,0.4545,0.6875,0,0.7908,0.8968,0,0.9328,0.9708,0,0.2306055,24194,55469,3532,63401,32599,38798
"263184",0,0.914399,0.9678534,0,0.557,0.5053,0,0.3291,0.5398,0,0.7819,0.8904,0,0.9351,0.9714,0,0.2448315,22817,51379,3274,58069,29287,35532
"263185",0,0.9144362,0.9644851,0,0.5664,0.6771,0,0.2076,0.4253,0,0.7673,0.8899,0,0.9287,0.9732,0,0.2520275,21446,48635,3081,56452,28315,32353
"263186",0,0.9103636,0.9618292,0,0.5774,0.8426,0,0.1314,0.3129,0,0.759,0.8904,0,0.92,0.975,0,0.25826,20500,47198,2994,53522,27416,30186
"263187",0,0.9091536,0.9606366,0,0.6069,0.896,0,0.137,0.2724,0,0.7543,0.9069,0,0.9159,0.9762,0,0.262999,20034,46935,2961,50977,25856,28943
"263188",0,0.9076438,0.964131,0,0.6646,0.9108,0,0.1966,0.3827,0,0.7432,0.9258,0,0.9193,0.9773,0,0.2605915,19528,47056,3002,50064,24855,28298
"263189",0,0.9045886,0.9674584,0,0.7222,0.9006,0,0.3605,0.4638,0,0.7311,0.9104,0,0.9316,0.9796,0,0.2594075,19802,47185,3141,51146,23838,28178
"263190",0,0.9147246,0.9709305,0,0.778,0.8962,0,0.5484,0.5998,0,0.7292,0.921,0,0.9438,0.9837,0,0.263356,20458,48342,3371,53318,24030,28720
"263191",0,0.934597,0.9769547,0,0.8331,0.9161,0,0.6614,0.7969,0,0.7336,0.9186,0,0.9555,0.985,0,0.2692735,21778,51922,3728,56190,26037,30361
"263192",0,0.9489072,0.9801795,7e-04,0.8731,0.9456,0,0.8031,0.909,0.0034,0.7415,0.9125,0,0.9585,0.9844,0.0097175,0.2693295,23710,55935,4093,57889,28879,31954
"263193",0.003981,0.9567208,0.9801074,0.0154,0.9143,0.9671,2e-04,0.8883,0.9499,0.043,0.7454,0.9158,8e-04,0.9585,0.9837,0.1959915,0.237849,25139,58709,4316,59928,32009,34964
"263194",0.0110262,0.9669008,0.9795024,0.0411,0.9326,0.9806,0.0019,0.9254,0.966,0.0909,0.751,0.9232,0.0293,0.9556,0.984,0.369207,0.1480895,26110,60707,4470,60365,34870,37541
"263195",0.0239572,0.9718874,0.974444,0.0591,0.9473,0.9709,0.0058,0.949,0.9785,0.1337,0.7627,0.9154,0.0921,0.9439,0.9853,0.4927995,0.08978,26436,62470,4468,61019,36151,37759
"263196",0.0234628,0.9707558,0.9834391,0.062,0.9591,0.9431,0.0117,0.9614,0.9726,0.1581,0.7727,0.928,0.154,0.9373,0.9809,0.555792,0.0850595,26437,62581,4389,62378,36699,37219
"263197",0.0301078,0.9584792,0.9736353,0.0497,0.9643,0.9305,0.0219,0.9655,0.9664,0.1553,0.7652,0.9121,0.1698,0.9233,0.9723,0.5630875,0.082066,26111,60847,4282,59290,36390,36905
"263198",0.0493656,0.9324902,0.9591128,0.0321,0.9659,0.9205,0.0213,0.9643,0.9588,0.1373,0.7378,0.8613,0.1504,0.898,0.9661,0.5197125,0.0811715,25812,59120,4208,57175,35704,36161
"263199",0.0357262,0.8967546,0.9554202,0.0118,0.964,0.9636,0.002,0.9642,0.9658,0.0926,0.6942,0.8309,0.0869,0.8686,0.9537,0.4237965,0.0811295,25593,58289,4257,55453,35430,34674
"263200",0.0029802,0.851796,0.9473972,1e-04,0.957,0.9714,0,0.9594,0.9722,0.0313,0.65,0.8345,0.0161,0.8311,0.9247,0.272475,0.0848875,25681,59751,4524,55514,36170,34193
"263201",0,0.7983286,0.9204411,0,0.9413,0.9723,0,0.9551,0.9744,3e-04,0.6049,0.7519,0,0.8015,0.8904,0.08016,0.1211255,27323,63581,4952,60669,39796,34639
"263202",0,0.7292816,0.8912129,0,0.9203,0.9776,0,0.9422,0.9626,0,0.5489,0.6443,0,0.7827,0.8662,1.55e-05,0.1606805,27285,63818,4828,63355,43299,38245
"263203",0,0.6552068,0.8770817,0,0.885,0.9786,0,0.9369,0.9362,0,0.4841,0.5365,0,0.7668,0.8424,0,0.1893855,26335,61667,4449,61888,42937,40103
"263204",0,0.6025614,0.8679742,0,0.8503,0.9792,0,0.9435,0.9107,0,0.4291,0.4639,0,0.7573,0.8318,0,0.210351,25169,57671,4161,59034,40192,40844
"263205",0,0.5813388,0.8600488,0,0.8201,0.9797,0,0.9472,0.9084,0,0.389,0.4172,0,0.7486,0.8372,0,0.221164,23995,55499,3925,56707,37445,40571
"263206",0,0.5636128,0.8543725,0,0.8006,0.9803,0,0.9487,0.9109,0,0.3593,0.4683,0,0.7422,0.8449,0,0.2292505,23536,54441,3706,60471,34889,38778
"263207",0,0.5562506,0.8535732,0,0.7865,0.9796,0,0.9519,0.925,0,0.3392,0.5033,0,0.7461,0.855,0,0.235392,22927,51243,3518,60574,32375,36284
"263208",0,0.5496244,0.8588342,0,0.7658,0.9776,0,0.9541,0.9547,0,0.3312,0.5004,0,0.7582,0.8707,0,0.2397455,21784,47846,3400,56251,29646,33180
"263209",0,0.5507324,0.8690729,0,0.742,0.9767,0,0.9499,0.9752,0,0.3373,0.4669,0,0.7712,0.8871,0,0.2466995,20806,45623,3275,54957,28752,30143
"263210",0,0.560883,0.8802824,0,0.7215,0.9758,0,0.9395,0.9823,0,0.3598,0.48,0,0.78,0.8998,0,0.253204,20001,44391,3197,52234,27747,27849
"263211",0,0.5822226,0.8968366,0,0.7045,0.9741,0,0.9236,0.9827,0,0.393,0.6116,0,0.7849,0.9137,0,0.263629,19531,44118,3185,49590,26256,26643
"263212",0,0.6183838,0.9165516,0,0.6988,0.9724,0,0.9065,0.98,0,0.427,0.6443,0,0.7909,0.9243,0,0.276891,19438,44472,3237,48767,25162,26121
"263213",0,0.6616894,0.9319827,0,0.7048,0.9707,0,0.8879,0.9768,0,0.4491,0.6742,0,0.7924,0.9361,0,0.288185,19331,44257,3285,49613,24145,26173
"263214",0,0.699984,0.941238,0,0.7216,0.9695,0,0.8678,0.9745,0,0.4639,0.6826,0,0.7843,0.9371,0,0.295136,19679,43460,3439,51198,24022,26599
"263215",0,0.738255,0.945315,0,0.7455,0.9683,0,0.8529,0.9706,0,0.4824,0.6802,0,0.7616,0.931,0,0.2997065,20249,45238,3737,53145,25163,27407
"263216",1.36e-05,0.7556454,0.9471491,0.0043,0.7704,0.9703,0,0.8443,0.9665,0.0068,0.4843,0.6862,0,0.7242,0.9203,0.006084,0.306711,21374,48120,3973,54980,26772,27833
"263217",0.0255358,0.7636374,0.9448919,0.0452,0.7948,0.9726,0.0079,0.8446,0.9656,0.0799,0.4644,0.6301,0.0074,0.6914,0.913,0.112564,0.2844725,22724,52075,4173,58282,29297,29860
"263218",0.0931014,0.76471,0.9394384,0.0875,0.8247,0.9768,0.0338,0.8464,0.9662,0.2254,0.4408,0.4172,0.0502,0.6596,0.9027,0.238963,0.2280705,23817,55439,4310,59748,32831,32391
"263219",0.1617068,0.8012058,0.9353774,0.1194,0.8491,0.9806,0.0557,0.8453,0.9659,0.3705,0.4934,0.3655,0.065,0.6592,0.8953,0.347762,0.2528355,24316,58472,4327,60881,35269,33806
"263220",0.1932398,0.8172626,0.9209841,0.118,0.8661,0.9822,0.0576,0.8453,0.9668,0.4265,0.5566,0.4961,0.0705,0.6933,0.8931,0.425736,0.282953,24912,58307,4332,62203,36265,33938
"263221",0.188129,0.8033932,0.9053616,0.0998,0.8733,0.9834,0.0418,0.8515,0.9673,0.4088,0.5444,0.4114,0.0548,0.7344,0.8913,0.464399,0.287478,24634,56792,4377,58185,37377,34182
"263222",0.1176084,0.773805,0.8949529,0.0691,0.8722,0.9835,0.0185,0.8569,0.9667,0.3448,0.5182,0.3598,0.0343,0.7647,0.8912,0.4472215,0.2755615,24125,55334,4361,55492,37770,33713
"263223",0.0322886,0.7346998,0.8790082,0.0238,0.865,0.981,0.0012,0.855,0.966,0.2288,0.4839,0.3444,0.0203,0.7926,0.8844,0.369394,0.2486625,23877,54947,4382,53819,37962,32275
"263224",0.0008246,0.7037,0.8710127,4e-04,0.8589,0.9763,0,0.8508,0.9647,0.0786,0.4651,0.3911,0.0048,0.8123,0.8739,0.229975,0.2082385,24323,55964,4649,54688,39099,31543
"263225",0,0.6925344,0.8646786,0,0.8519,0.9663,0,0.845,0.9604,0.001,0.4708,0.5494,0,0.8167,0.8663,0.060315,0.19511,26357,60644,5113,61252,42452,31852
"263226",0,0.695688,0.8663028,0,0.8443,0.9465,0,0.8276,0.953,0,0.4849,0.6717,0,0.8137,0.8678,4.65e-05,0.2134205,26690,61954,5002,65967,44352,35755
"263227",0,0.7006144,0.8816725,0,0.8318,0.9212,0,0.7904,0.9363,0,0.5169,0.7364,0,0.8149,0.8822,0,0.2252105,26150,60394,4692,65903,43107,38461
"263228",0,0.7242114,0.8936609,0,0.8157,0.9021,0,0.7084,0.9061,0,0.5388,0.7695,0,0.8175,0.8962,0,0.2312635,25191,57667,4363,63672,40781,39794
"263229",0,0.7488176,0.8958144,0,0.7948,0.8921,0,0.5851,0.8633,0,0.5482,0.7761,0,0.8185,0.8984,0,0.227767,24121,55991,4109,61287,38228,39912
"263230",0,0.75578,0.8986436,0,0.765,0.8992,0,0.4522,0.7981,0,0.5427,0.7861,0,0.8258,0.9038,0,0.2238995,23520,55958,3753,64564,34970,38435
"263231",0,0.7494698,0.8982548,0,0.732,0.9126,0,0.3909,0.7503,0,0.5272,0.8188,0,0.8361,0.911,0,0.218332,22632,52692,3535,64168,31419,35685
"263232",0,0.7361094,0.8941604,0,0.7041,0.9166,0,0.3875,0.6999,0,0.524,0.8451,0,0.8556,0.9142,0,0.208146,21385,49852,3309,60277,27565,32165
"263233",0,0.7309792,0.8870877,0,0.6809,0.913,0,0.4663,0.6546,0,0.52,0.8594,0,0.8778,0.9196,0,0.204854,20522,48221,3234,59788,26880,29398
"263234",0,0.7182608,0.885471,0,0.6584,0.8981,0,0.524,0.6676,0,0.5166,0.8697,0,0.8996,0.9317,0,0.2195755,19823,47476,3278,57788,26692,27731
"263235",0,0.727575,0.8948909,0,0.6405,0.8881,0,0.6213,0.7285,0,0.5218,0.8815,0,0.9168,0.9437,0,0.234823,19650,47913,3305,55812,25848,27006
"263236",0,0.752195,0.9070083,0,0.6283,0.9095,0,0.6946,0.816,0,0.5303,0.8899,0,0.9424,0.9528,0,0.2500975,19782,49282,3400,56604,25106,26960
"263237",0,0.781502,0.9220139,0,0.6268,0.9243,0,0.7393,0.8642,0,0.5552,0.8904,0,0.9494,0.9614,0,0.2672465,20832,53532,3673,61229,24620,27592
"263238",0,0.8150064,0.9407629,0,0.6488,0.9394,0,0.7599,0.8822,0,0.5852,0.8873,0,0.9546,0.9667,0,0.282372,23616,62861,4321,69351,26153,30931
"263239",0,0.8391332,0.9517243,0,0.6833,0.9499,0,0.7884,0.8915,0,0.5904,0.8873,0,0.9513,0.9715,0,0.286387,27050,70481,5052,75178,31961,36589
"263240",0,0.8554564,0.9589491,0.001,0.7178,0.9604,0,0.8263,0.9095,0.0214,0.6089,0.8815,0,0.9438,0.9758,0.0076895,0.288356,29089,73539,5432,75460,39308,40995
"263241",0.0021298,0.869721,0.9649,0.0111,0.762,0.9742,0.0012,0.8544,0.9337,0.1358,0.6197,0.8638,2e-04,0.9256,0.9721,0.143297,0.257738,29658,73864,5427,75334,41323,43111
"263242",0.0064256,0.883565,0.9701329,0.0287,0.7974,0.9785,0.0076,0.8744,0.9453,0.2486,0.6267,0.8594,0.0207,0.9112,0.9638,0.3097525,0.190601,29896,75016,5368,74732,42227,44048
"263243",0.0099822,0.8962688,0.9737894,0.0521,0.8186,0.9811,0.0107,0.8895,0.9501,0.3377,0.6319,0.8498,0.0602,0.8998,0.9561,0.4447995,0.1984805,30243,75822,5405,74653,42794,43775
"263244",0.014267,0.904395,0.9751136,0.0608,0.8381,0.9829,0.0103,0.9044,0.954,0.375,0.6404,0.9029,0.0908,0.8802,0.9405,0.513989,0.2432785,29975,75678,5333,73579,43191,43186
"263245",0.0165696,0.905349,0.9754869,0.049,0.8476,0.9835,0.009,0.9138,0.9594,0.3641,0.6411,0.9269,0.0991,0.8577,0.9244,0.525473,0.269336,30068,75224,5301,71378,43416,42347
"263246",0.0112694,0.900427,0.9716447,0.0287,0.8514,0.9836,0.0034,0.9146,0.9644,0.3125,0.6346,0.9412,0.0831,0.8202,0.8937,0.4805575,0.2680925,29751,74090,5234,69114,43342,41036
"263247",0.003773,0.8922952,0.9649969,0.0129,0.8484,0.9828,1e-04,0.909,0.9661,0.2158,0.6173,0.9273,0.0386,0.7668,0.8362,0.3841855,0.248102,29570,73469,5152,67658,43369,40521
"263248",3.4e-06,0.8816466,0.9546205,0.0012,0.8437,0.9772,0,0.9004,0.9658,0.0863,0.629,0.9194,0.006,0.7057,0.7386,0.2372135,0.218742,29887,73647,5281,67810,44075,40329
