utc_timestamp,cet_cest_timestamp,interpolated_values,BE_load_entsoe_power_statistics,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics,LU_load_entsoe_power_statistics,NL_load_entsoe_power_statistics,PT_load_entsoe_power_statistics
2015-02-05T12:00:00Z,2015-02-05T13:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",12360,74937,5051,38013,84422,47615,872,16496,7326
2015-02-05T13:00:00Z,2015-02-05T14:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | FR_solar_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",12286,73831,4961,36718,82665,47189,855,16513,7290
2015-02-05T14:00:00Z,2015-02-05T15:00:00+0100,"CH_solar_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",12256,73303,4827,36151,81674,46802,819,16540,7385
2015-02-05T15:00:00Z,2015-02-05T16:00:00+0100,"BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual",12256,72454,4889,36100,81651,47076,836,16572,7240
2015-02-05T16:00:00Z,2015-02-05T17:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | DK_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",12617,75158,5471,36284,84896,48984,847,16977,7218
2015-02-05T17:00:00Z,2015-02-05T18:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",13091,77071,5474,37650,90970,51609,906,17272,7394
2015-02-05T18:00:00Z,2015-02-05T19:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | GR_solar_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual",12661,75446,5162,40075,87822,51381,891,16859,8306
2015-02-05T19:00:00Z,2015-02-05T20:00:00+0100,"CH_solar_generation_actual | CZ_solar_generation_actual | RO_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual",12061,71333,4834,40234,83326,50248,836,16073,8507
2015-02-05T20:00:00Z,2015-02-05T21:00:00+0100,"CH_solar_generation_actual | DK_solar_generation_actual | FR_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",11474,67991,4518,39251,79201,47278,783,14997,8260
2015-02-05T21:00:00Z,2015-02-05T22:00:00+0100,"BE_wind_onshore_generation_actual | CZ_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual",11772,65509,4173,36447,82050,43004,766,13870,7859
2015-02-05T22:00:00Z,2015-02-05T23:00:00+0100,"BE_wind_onshore_generation_actual | BG_solar_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",11811,61664,3820,32876,81170,38406,740,12983,7262
2015-02-05T23:00:00Z,2015-02-06T00:00:00+0100,"CH_wind_onshore_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | RO_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",11218,58563,3611,29977,76812,34166,723,12157,6365
2015-02-06T00:00:00Z,2015-02-06T01:00:00+0100,"ES_wind_onshore_generation_actual | FR_solar_generation_actual | LT_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",10796,56511,3482,27564,78084,33417,746,11639,5784
2015-02-06T01:00:00Z,2015-02-06T02:00:00+0100,"BG_solar_generation_actual | CZ_solar_generation_actual | ES_solar_generation_actual | NO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",10384,55506,3438,26211,75754,33075,723,11286,5449
2015-02-06T02:00:00Z,2015-02-06T03:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",10159,55533,3445,25647,73576,32311,689,11220,5157
2015-02-06T03:00:00Z,2015-02-06T04:00:00+0100,"BG_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",10069,56432,3538,25477,73566,31602,762,11279,5157
2015-02-06T04:00:00Z,2015-02-06T05:00:00+0100,"BG_solar_generation_actual | CZ_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",10424,59154,3808,26009,77484,31015,780,11671,5124
2015-02-06T05:00:00Z,2015-02-06T06:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",11552,66387,4535,28714,85115,32226,857,13001,5219
2015-02-06T06:00:00Z,2015-02-06T07:00:00+0100,"ES_solar_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",12506,73030,5289,33795,90029,37974,908,15177,5678
2015-02-06T07:00:00Z,2015-02-06T08:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",12618,75098,5421,37005,90557,44608,965,16313,6460
2015-02-06T08:00:00Z,2015-02-06T09:00:00+0100,"ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",12824,75488,5398,38648,90991,46015,982,16822,7366
2015-02-06T09:00:00Z,2015-02-06T10:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",12862,75761,5367,39123,90843,46519,1002,16740,7623
2015-02-06T10:00:00Z,2015-02-06T11:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | BG_solar_generation_actual | CH_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",12860,75966,5239,38891,91118,46024,1018,16547,7741
2015-02-06T11:00:00Z,2015-02-06T12:00:00+0100,"CH_solar_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual",12598,74667,5031,38397,90226,45181,975,16177,7825
