Hour,PV,WindOnshore,WindOffshore
7592,0.0017,0.0386,0.4022
7593,0.0234,0.0467,0.4579
7594,0.0762,0.0459,0.5145
7595,0.1297,0.0436,0.5818
7596,0.1641,0.0433,0.6058
7597,0.1664,0.0405,0.6344
7598,0.1462,0.0386,0.6349
7599,0.0977,0.0378,0.6332
7600,0.0379,0.047,0.6093
7601,0.0033,0.0649,0.6243
7602,0,0.0844,0.6546
7603,0,0.1052,0.6828
7604,0,0.1088,0.702
7605,0,0.1084,0.708
7606,0,0.1118,0.7151
7607,0,0.1135,0.7023
7608,0,0.1109,0.7026
7609,0,0.1172,0.6703
7610,0,0.1222,0.6176
7611,0,0.1261,0.5648
7612,0,0.1292,0.5421
7613,0,0.1303,0.5418
7614,0,0.1314,0.5593
7615,0,0.1301,0.527
7616,0.0032,0.125,0.4761
7617,0.0379,0.1219,0.4572
7618,0.1025,0.1157,0.3995
7619,0.1752,0.0974,0.3681
7620,0.2167,0.085,0.3658
7621,0.2086,0.0806,0.3274
7622,0.199,0.0718,0.2516
7623,0.1235,0.0622,0.2057
7624,0.0476,0.0662,0.1595
7625,0.0031,0.0892,0.138
7626,0,0.1144,0.1493
7627,0,0.133,0.1656
7628,0,0.1468,0.1944
7629,0,0.1518,0.2347
7630,0,0.1524,0.2706
7631,0,0.1601,0.2843
7632,0,0.1582,0.2932
7633,0,0.1464,0.3041
7634,0,0.143,0.3309
7635,0,0.1525,0.3231
7636,0,0.1603,0.3424
7637,0,0.1618,0.4169
7638,0,0.1695,0.498
7639,0,0.1754,0.5493
7640,0.0057,0.1829,0.5844
7641,0.0796,0.1862,0.655
7642,0.19,0.1653,0.7255
7643,0.2854,0.1348,0.7678
7644,0.3281,0.121,0.7874
7645,0.3171,0.1216,0.7965
7646,0.261,0.1228,0.7968
7647,0.1708,0.1158,0.7975
7648,0.0624,0.1221,0.7983
7649,0.0043,0.1482,0.7942
7650,0,0.1869,0.7939
7651,0,0.2252,0.7947
7652,0,0.2551,0.795
7653,0,0.2893,0.7784
7654,0,0.3092,0.7592
7655,0,0.3131,0.716
7656,0,0.3096,0.6649
7657,0,0.3001,0.6515
7658,0,0.2935,0.627
7659,0,0.2908,0.592
7660,0,0.2895,0.5381
7661,0,0.2895,0.5237
7662,0,0.3004,0.5495
7663,0,0.3236,0.5521
7664,0.0009,0.332,0.6125
7665,0.0132,0.3396,0.6286
7666,0.0393,0.3289,0.6325
7667,0.068,0.3335,0.7028
7668,0.0824,0.3442,0.727
7669,0.0767,0.3432,0.7192
7670,0.0601,0.3375,0.6172
7671,0.0342,0.3376,0.5179
7672,0.0109,0.335,0.4816
7673,0.0009,0.3287,0.4586
7674,0,0.3304,0.3809
7675,0,0.336,0.3133
7676,0,0.3353,0.2332
7677,0,0.3275,0.1659
7678,0,0.3127,0.1735
7679,0,0.2894,0.1764
7680,0,0.2692,0.1629
7681,0,0.2382,0.1604
7682,0,0.2132,0.1817
7683,0,0.196,0.2066
7684,0,0.1869,0.2454
7685,0,0.1791,0.2872
7686,0,0.1759,0.3534
7687,0,0.1833,0.3985
7688,0.0005,0.197,0.4429
7689,0.0082,0.2173,0.4628
7690,0.026,0.2329,0.5258
7691,0.0435,0.2504,0.574
7692,0.0512,0.2853,0.6542
7693,0.0523,0.3267,0.6931
7694,0.047,0.3544,0.6718
7695,0.0345,0.37,0.6962
7696,0.014,0.3788,0.7255
7697,0.0016,0.3945,0.7581
7698,0,0.406,0.7763
7699,0,0.4297,0.7561
7700,0,0.4465,0.7145
7701,0,0.445,0.7538
7702,0,0.4328,0.7168
7703,0,0.4129,0.7179
7704,0,0.4015,0.6759
7705,0,0.384,0.6918
7706,0,0.3587,0.7024
7707,0,0.348,0.6404
7708,0,0.34,0.6472
7709,0,0.3421,0.6244
7710,0,0.3286,0.6024
7711,0,0.3407,0.5802
7712,0.0007,0.3363,0.5665
7713,0.011,0.3278,0.6247
7714,0.0392,0.3322,0.6654
7715,0.0736,0.3584,0.6888
7716,0.1014,0.3758,0.7356
7717,0.1241,0.3944,0.7038
7718,0.1108,0.4101,0.6808
7719,0.0776,0.4187,0.7123
7720,0.031,0.4195,0.7084
7721,0.003,0.4398,0.7062
7722,0,0.4841,0.7631
7723,0,0.5095,0.7744
7724,0,0.5365,0.7653
7725,0,0.5739,0.759
7726,0,0.6049,0.7752
7727,0,0.6046,0.7804
7728,0,0.608,0.7851
7729,0,0.5931,0.7843
7730,0,0.5736,0.7799
7731,0,0.5475,0.7742
7732,0,0.5374,0.7507
7733,0,0.5302,0.6746
7734,0,0.5507,0.628
7735,0,0.5597,0.6264
7736,0.002,0.545,0.624
7737,0.026,0.574,0.6509
7738,0.067,0.5652,0.626
7739,0.1147,0.5659,0.7034
7740,0.1279,0.552,0.7449
7741,0.1145,0.5378,0.757
7742,0.1017,0.5288,0.773
7743,0.0724,0.5036,0.7752
7744,0.029,0.4693,0.7726
7745,0.0029,0.4651,0.7749
7746,0,0.4895,0.7723
7747,0,0.5069,0.7691
7748,0,0.5126,0.7652
7749,0,0.5115,0.7642
7750,0,0.5164,0.7504
7751,0,0.4931,0.7501
7752,0,0.4696,0.7395
7753,0,0.4496,0.7074
7754,0,0.4132,0.735
7755,0,0.3624,0.7575
7756,0,0.3358,0.735
7757,0,0.3302,0.7008
7758,0,0.3297,0.7219
7759,0,0.3358,0.7431
7760,0.0003,0.3288,0.7413
7761,0.0107,0.3199,0.7285
7762,0.0316,0.3014,0.7378
7763,0.051,0.2809,0.7342
7764,0.0652,0.275,0.7253
7765,0.0758,0.2907,0.6948
7766,0.0784,0.2855,0.7171
7767,0.0583,0.2757,0.7194
7768,0.0261,0.2612,0.6902
7769,0.0024,0.2608,0.717
7770,0,0.2739,0.6974
7771,0,0.2998,0.6816
7772,0,0.3172,0.6784
7773,0,0.3279,0.6805
7774,0,0.3328,0.6915
7775,0,0.3204,0.7132
7776,0,0.3226,0.732
7777,0,0.3276,0.7277
7778,0,0.3311,0.7111
7779,0,0.3488,0.6862
7780,0,0.3728,0.7076
7781,0,0.4075,0.7245
7782,0,0.447,0.7331
7783,0,0.5046,0.7446
7784,0.0016,0.5562,0.738
7785,0.0396,0.5937,0.7314
7786,0.1082,0.6104,0.7413
7787,0.1858,0.6161,0.7596
7788,0.2296,0.6359,0.7652
7789,0.2271,0.647,0.768
7790,0.1967,0.6489,0.7478
7791,0.1323,0.6599,0.7303
7792,0.05,0.6724,0.6375
7793,0.0034,0.6814,0.6102
7794,0,0.6788,0.5238
7795,0,0.6563,0.5818
7796,0,0.6175,0.679
7797,0,0.5692,0.7467
7798,0,0.5147,0.7648
7799,0,0.4734,0.7661
7800,0,0.4507,0.7623
7801,0,0.4192,0.7181
7802,0,0.404,0.6043
7803,0,0.382,0.4796
7804,0,0.3548,0.3312
7805,0,0.3373,0.1841
7806,0,0.3237,0.092
7807,0,0.3303,0.129
7808,0.0017,0.3437,0.1782
7809,0.0342,0.3431,0.2503
7810,0.0953,0.3369,0.3479
7811,0.1467,0.3133,0.3777
7812,0.1729,0.281,0.4242
7813,0.1577,0.2522,0.4173
7814,0.1183,0.2246,0.3947
7815,0.067,0.2218,0.4283
7816,0.0215,0.2586,0.4676
7817,0.0016,0.314,0.5122
7818,0,0.3677,0.6001
7819,0,0.3802,0.7042
7820,0,0.3733,0.7378
7821,0,0.3503,0.7373
7822,0,0.3299,0.7225
7823,0,0.3146,0.7151
7824,0,0.3134,0.7307
7825,0,0.3262,0.7001
7826,0,0.3195,0.6878
7827,0,0.2949,0.6717
7828,0,0.2847,0.6559
7829,0,0.2893,0.6473
7830,0,0.2794,0.5958
7831,0,0.2698,0.5946
7832,0.0012,0.2603,0.6204
7833,0.0244,0.2476,0.6405
7834,0.0656,0.2278,0.6369
7835,0.1082,0.1988,0.6587
7836,0.1301,0.1669,0.6372
7837,0.1251,0.1338,0.609
7838,0.1066,0.0991,0.6017
7839,0.0733,0.0775,0.568
7840,0.0279,0.0747,0.529
7841,0.0022,0.0943,0.5519
7842,0,0.1074,0.5948
7843,0,0.1178,0.5968
7844,0,0.1175,0.6398
7845,0,0.115,0.6544
7846,0,0.1006,0.6179
7847,0,0.0834,0.5967
7848,0,0.0771,0.5682
7849,0,0.0707,0.5162
7850,0,0.0586,0.4284
7851,0,0.0428,0.3893
7852,0,0.0334,0.3168
7853,0,0.0315,0.2569
7854,0,0.0364,0.1978
7855,0,0.0435,0.1479
7856,0.0008,0.049,0.121
7857,0.0323,0.0594,0.1368
7858,0.0969,0.0588,0.1089
7859,0.1492,0.0539,0.0861
7860,0.174,0.0459,0.0694
7861,0.1813,0.0336,0.0504
7862,0.1581,0.0263,0.0673
7863,0.0974,0.0248,0.0626
7864,0.0313,0.0323,0.0544
7865,0.0024,0.0486,0.0705
7866,0,0.0663,0.0838
7867,0,0.0823,0.1082
7868,0,0.0952,0.1432
7869,0,0.109,0.1721
7870,0,0.1232,0.1799
7871,0,0.1303,0.196
7872,0,0.1456,0.2264
7873,0,0.1693,0.3097
7874,0,0.1966,0.3466
7875,0,0.2181,0.3074
7876,0,0.2237,0.2852
7877,0,0.2256,0.2536
7878,0,0.2235,0.2107
7879,0,0.2178,0.2332
7880,0.0004,0.2191,0.2732
7881,0.016,0.2274,0.2359
7882,0.0593,0.2158,0.1875
7883,0.1078,0.1693,0.1644
7884,0.1421,0.1552,0.1662
7885,0.1524,0.141,0.162
7886,0.1342,0.132,0.1617
7887,0.0874,0.1359,0.1533
7888,0.0284,0.1554,0.1642
7889,0.0017,0.1922,0.1681
7890,0,0.1974,0.1594
7891,0,0.2356,0.1713
7892,0,0.2458,0.197
7893,0,0.2447,0.1851
7894,0,0.2426,0.1568
7895,0,0.2273,0.1274
7896,0,0.2181,0.1148
7897,0,0.2091,0.0956
7898,0,0.2042,0.0858
7899,0,0.2019,0.0698
7900,0,0.2008,0.0703
7901,0,0.1978,0.0723
7902,0,0.196,0.0642
7903,0,0.195,0.0674
7904,0.0002,0.1864,0.0619
7905,0.0112,0.1754,0.0482
7906,0.0515,0.1576,0.031
7907,0.1038,0.1404,0.0231
7908,0.1446,0.1231,0.0202
7909,0.1538,0.1104,0.018
7910,0.1309,0.0989,0.0224
7911,0.08,0.0916,0.0214
7912,0.0241,0.0865,0.0247
7913,0.0015,0.0858,0.0363
7914,0,0.0832,0.044
7915,0,0.0738,0.0505
7916,0,0.064,0.0566
7917,0,0.0575,0.0531
7918,0,0.0538,0.0498
7919,0,0.0504,0.0532
7920,0,0.0476,0.0641
7921,0,0.0426,0.0989
7922,0,0.0378,0.1602
7923,0,0.0319,0.1866
7924,0,0.0299,0.2165
7925,0,0.0316,0.241
7926,0,0.0342,0.2806
7927,0,0.0348,0.3052
7928,0.0002,0.0359,0.3302
7929,0.0062,0.037,0.3321
7930,0.027,0.0399,0.3248
7931,0.0503,0.0432,0.3448
7932,0.0632,0.0533,0.3723
7933,0.0669,0.066,0.4027
7934,0.0544,0.0773,0.4382
7935,0.0312,0.0901,0.4786
7936,0.01,0.0977,0.4938
7937,0.0007,0.1151,0.5054
7938,0,0.1336,0.5878
7939,0,0.1552,0.6354
7940,0,0.1747,0.678
7941,0,0.1881,0.6985
7942,0,0.2,0.7237
7943,0,0.2206,0.7438
7944,0,0.2326,0.767
7945,0,0.2397,0.7898
7946,0,0.2433,0.7988
7947,0,0.2414,0.7984
7948,0,0.2348,0.7989
7949,0,0.2262,0.7988
7950,0,0.2143,0.7923
7951,0,0.2117,0.7421
7952,0.0002,0.2048,0.6742
7953,0.0119,0.1973,0.6014
7954,0.0571,0.1736,0.5052
7955,0.1139,0.15,0.4334
7956,0.144,0.1383,0.3815
7957,0.1498,0.1465,0.3793
7958,0.1332,0.1512,0.3296
7959,0.0798,0.1578,0.3113
7960,0.023,0.1608,0.2708
7961,0.0012,0.1861,0.2796
7962,0,0.2232,0.2904
7963,0,0.2516,0.2377
7964,0,0.285,0.2342
7965,0,0.2925,0.341
7966,0,0.2786,0.4167
7967,0,0.2769,0.4033
7968,0,0.2826,0.4406
7969,0,0.2878,0.5148
7970,0,0.2907,0.5726
7971,0,0.2871,0.5645
7972,0,0.2775,0.5949
7973,0,0.2696,0.6134
7974,0,0.2554,0.5767
7975,0,0.2468,0.5575
7976,0.0003,0.2377,0.5384
7977,0.0343,0.2198,0.4994
7978,0.1442,0.1841,0.4258
7979,0.258,0.1443,0.3572
7980,0.3175,0.1275,0.2696
7981,0.3203,0.1235,0.1874
7982,0.2675,0.1119,0.1236
7983,0.1695,0.0986,0.0696
7984,0.0554,0.0907,0.0546
7985,0.0026,0.097,0.0421
7986,0,0.1163,0.0356
7987,0,0.127,0.0358
7988,0,0.1223,0.0412
7989,0,0.1162,0.0409
7990,0,0.1065,0.0488
7991,0,0.0976,0.0603
7992,0,0.0953,0.0739
7993,0,0.0974,0.0922
7994,0,0.1043,0.1134
7995,0,0.1159,0.1373
7996,0,0.1266,0.1581
7997,0,0.1379,0.1814
7998,0,0.1477,0.2206
7999,0,0.1575,0.2554
8000,0.0002,0.1668,0.2863
8001,0.0441,0.1736,0.3102
8002,0.1564,0.1659,0.3372
8003,0.2725,0.143,0.3686
8004,0.3496,0.1175,0.4128
8005,0.3583,0.1046,0.485
8006,0.3071,0.0953,0.5192
8007,0.2,0.0925,0.5556
8008,0.069,0.1052,0.5933
8009,0.0035,0.1376,0.6272
8010,0,0.1735,0.6778
8011,0,0.2036,0.7135
8012,0,0.221,0.7488
8013,0,0.2361,0.7696
8014,0,0.2507,0.7777
8015,0,0.2576,0.7844
8016,0,0.273,0.784
8017,0,0.2911,0.7689
8018,0,0.3049,0.7556
8019,0,0.3174,0.7572
8020,0,0.326,0.7811
8021,0,0.3308,0.7732
8022,0,0.3392,0.7599
8023,0,0.3575,0.7229
8024,0.0001,0.368,0.7063
8025,0.0241,0.3693,0.7038
8026,0.0976,0.3738,0.7286
8027,0.1769,0.3573,0.7727
8028,0.223,0.3471,0.7704
8029,0.2224,0.3474,0.778
8030,0.1818,0.3662,0.7853
8031,0.1108,0.371,0.788
8032,0.0387,0.3784,0.7894
8033,0.0021,0.3978,0.7934
8034,0,0.4288,0.7975
8035,0,0.4548,0.7996
8036,0,0.4649,0.7843
8037,0,0.4636,0.7897
8038,0,0.4616,0.798
8039,0,0.4582,0.7954
8040,0,0.4677,0.7931
8041,0,0.4694,0.7874
8042,0,0.4691,0.7852
8043,0,0.4756,0.7695
8044,0,0.4863,0.7701
8045,0,0.4951,0.7705
8046,0,0.5066,0.7723
8047,0,0.5284,0.7898
8048,0.0002,0.5366,0.7944
8049,0.0077,0.5359,0.788
8050,0.0288,0.5291,0.7456
8051,0.0553,0.535,0.7058
8052,0.076,0.5478,0.7057
8053,0.0853,0.5555,0.7106
8054,0.0815,0.5604,0.7114
8055,0.0576,0.5652,0.7074
8056,0.0216,0.5764,0.7124
8057,0.0012,0.5893,0.7807
8058,0,0.597,0.7966
8059,0,0.6158,0.7973
8060,0,0.6221,0.7966
8061,0,0.6249,0.7962
8062,0,0.6238,0.7969
8063,0,0.6061,0.7945
8064,0,0.6031,0.794
8065,0,0.5854,0.7919
8066,0,0.5745,0.7942
8067,0,0.5584,0.7961
8068,0,0.5372,0.7906
8069,0,0.5058,0.7878
8070,0,0.4758,0.7679
8071,0,0.4312,0.6883
8072,0.0001,0.3673,0.6162
8073,0.0137,0.3048,0.5302
8074,0.0668,0.241,0.4589
8075,0.131,0.1913,0.4058
8076,0.1723,0.1583,0.3897
8077,0.1866,0.1395,0.3771
8078,0.1558,0.1241,0.335
8079,0.0948,0.1051,0.2782
8080,0.0264,0.0942,0.2684
8081,0.0008,0.1007,0.2906
8082,0,0.1182,0.318
8083,0,0.1254,0.35
8084,0,0.1246,0.3933
8085,0,0.1188,0.3791
8086,0,0.1131,0.3209
8087,0,0.1074,0.3136
8088,0,0.0986,0.2881
8089,0,0.0871,0.2173
8090,0,0.0777,0.1584
8091,0,0.0698,0.144
8092,0,0.0676,0.1158
8093,0,0.0657,0.1113
8094,0,0.064,0.0884
8095,0,0.0589,0.094
8096,0,0.0544,0.086
8097,0.0206,0.0514,0.0682
8098,0.1042,0.0448,0.0574
8099,0.2086,0.0353,0.048
8100,0.2814,0.0244,0.0387
8101,0.301,0.0203,0.0368
8102,0.2614,0.0217,0.0432
8103,0.1672,0.0254,0.0541
8104,0.0537,0.0325,0.0718
8105,0.0018,0.0479,0.0729
8106,0,0.0645,0.0788
8107,0,0.0772,0.093
8108,0,0.0873,0.0809
8109,0,0.0869,0.058
8110,0,0.0871,0.0433
8111,0,0.0882,0.0317
8112,0,0.0943,0.0254
8113,0,0.0925,0.0275
8114,0,0.0906,0.0256
8115,0,0.088,0.0284
8116,0,0.086,0.031
8117,0,0.0853,0.036
8118,0,0.0832,0.0355
8119,0,0.0793,0.031
8120,0,0.0731,0.0299
8121,0.0198,0.072,0.0243
8122,0.0956,0.068,0.0356
8123,0.179,0.0602,0.0425
8124,0.2439,0.0525,0.0409
8125,0.2568,0.0452,0.0437
8126,0.2201,0.0434,0.0546
8127,0.1386,0.0464,0.0565
8128,0.045,0.0548,0.0557
8129,0.0017,0.074,0.0644
8130,0,0.1001,0.0663
8131,0,0.1134,0.0722
8132,0,0.1169,0.078
8133,0,0.1189,0.0752
8134,0,0.1163,0.0926
8135,0,0.1103,0.1028
8136,0,0.1087,0.1009
8137,0,0.1039,0.1042
8138,0,0.0939,0.1055
8139,0,0.0861,0.115
8140,0,0.0815,0.1144
8141,0,0.075,0.1052
8142,0,0.0717,0.1042
8143,0,0.0695,0.0964
8144,0,0.0637,0.0972
8145,0.0139,0.0608,0.1021
8146,0.0766,0.0552,0.1162
8147,0.1543,0.047,0.123
8148,0.2092,0.0359,0.1285
8149,0.22,0.0255,0.1355
8150,0.1826,0.0221,0.1422
8151,0.1117,0.0258,0.1444
8152,0.0324,0.034,0.1554
8153,0.001,0.0454,0.167
8154,0,0.0583,0.207
8155,0,0.0688,0.1969
8156,0,0.0782,0.175
8157,0,0.0831,0.1822
8158,0,0.0879,0.1758
8159,0,0.094,0.1578
8160,0,0.0999,0.1432
8161,0,0.1056,0.1211
8162,0,0.1073,0.119
8163,0,0.1026,0.1219
8164,0,0.0986,0.1018
8165,0,0.0947,0.0727
8166,0,0.0888,0.0555
8167,0,0.0854,0.0376
8168,0,0.0826,0.0179
8169,0.0091,0.0754,0.0144
8170,0.0554,0.0666,0.013
8171,0.1151,0.0591,0.0113
8172,0.163,0.0433,0.0204
8173,0.1712,0.0354,0.0429
8174,0.1423,0.0292,0.0694
8175,0.0873,0.0232,0.0717
8176,0.0266,0.0246,0.0948
8177,0.0008,0.027,0.0804
8178,0,0.0315,0.0968
8179,0,0.0349,0.1164
8180,0,0.0408,0.1625
8181,0,0.0426,0.2857
8182,0,0.0533,0.4428
8183,0,0.0686,0.5153
8184,0,0.0803,0.5162
8185,0,0.0878,0.5142
8186,0,0.0978,0.458
8187,0,0.1062,0.3848
8188,0,0.117,0.403
8189,0,0.1326,0.4237
8190,0,0.1417,0.4625
8191,0,0.1512,0.5076
8192,0,0.1741,0.5301
8193,0.0071,0.1902,0.5868
8194,0.0423,0.2026,0.6745
8195,0.0864,0.2083,0.7193
8196,0.1197,0.1996,0.7577
8197,0.1326,0.1933,0.7841
8198,0.1054,0.1966,0.7944
8199,0.06,0.217,0.7966
8200,0.0168,0.2404,0.7597
8201,0.0007,0.2789,0.7395
8202,0,0.3157,0.6614
8203,0,0.3464,0.6782
8204,0,0.373,0.69
8205,0,0.3997,0.6119
8206,0,0.4212,0.4806
8207,0,0.4237,0.4098
8208,0,0.4346,0.4091
8209,0,0.4388,0.4045
8210,0,0.44,0.324
8211,0,0.4439,0.2854
8212,0,0.4464,0.2884
8213,0,0.4462,0.289
8214,0,0.4471,0.2887
8215,0,0.4604,0.2801
8216,0,0.4635,0.4322
8217,0.0124,0.4523,0.616
8218,0.077,0.4314,0.5941
8219,0.155,0.4084,0.5519
8220,0.2071,0.3818,0.5406
8221,0.2108,0.3603,0.5562
8222,0.1758,0.3469,0.5632
8223,0.1069,0.335,0.5143
8224,0.0329,0.3415,0.5253
8225,0.0012,0.3587,0.561
8226,0,0.3776,0.5907
8227,0,0.396,0.588
8228,0,0.4032,0.6404
8229,0,0.4201,0.6784
8230,0,0.4286,0.681
8231,0,0.4184,0.5742
8232,0,0.41,0.4278
8233,0,0.412,0.4029
8234,0,0.4044,0.4478
8235,0,0.3832,0.4459
8236,0,0.3656,0.377
8237,0,0.3588,0.3962
8238,0,0.3679,0.4731
8239,0,0.3706,0.5192
8240,0,0.3686,0.5603
8241,0.0109,0.368,0.5993
8242,0.0495,0.3572,0.5489
8243,0.0881,0.3464,0.563
8244,0.1098,0.3385,0.641
8245,0.109,0.3308,0.6321
8246,0.0833,0.3091,0.6456
8247,0.0497,0.2927,0.6115
8248,0.0141,0.2775,0.6095
8249,0.0005,0.2778,0.6904
8250,0,0.2948,0.725
8251,0,0.3107,0.7432
8252,0,0.3124,0.753
8253,0,0.3174,0.7407
8254,0,0.3331,0.7687
8255,0,0.3405,0.7661
8256,0,0.3561,0.793
8257,0,0.3738,0.7968
8258,0,0.3935,0.7919
8259,0,0.4006,0.785
8260,0,0.4055,0.791
8261,0,0.4132,0.7827
8262,0,0.4102,0.7689
8263,0,0.4136,0.7468
8264,0,0.4052,0.7224
8265,0.0156,0.398,0.6593
8266,0.0788,0.3908,0.6155
8267,0.1509,0.3812,0.5872
8268,0.2024,0.3575,0.5962
8269,0.2193,0.3366,0.5571
8270,0.1845,0.3192,0.4958
8271,0.1148,0.288,0.4452
8272,0.0372,0.2612,0.4157
8273,0.0013,0.2538,0.35
8274,0,0.2468,0.3022
8275,0,0.2467,0.2539
8276,0,0.2406,0.233
8277,0,0.236,0.198
8278,0,0.2189,0.211
8279,0,0.2128,0.2
8280,0,0.2116,0.1792
8281,0,0.2162,0.1692
8282,0,0.2254,0.133
8283,0,0.2514,0.2117
8284,0,0.303,0.2643
8285,0,0.3648,0.3978
8286,0,0.4207,0.4966
8287,0,0.4702,0.625
8288,0,0.4912,0.6981
8289,0.0051,0.5102,0.7104
8290,0.0211,0.5292,0.7162
8291,0.0367,0.5386,0.7594
8292,0.0516,0.539,0.764
8293,0.062,0.5382,0.7655
8294,0.0558,0.5222,0.7692
8295,0.0373,0.4964,0.7604
8296,0.0136,0.4804,0.7862
8297,0.0007,0.4746,0.776
8298,0,0.4628,0.773
8299,0,0.4616,0.7706
8300,0,0.4589,0.7816
8301,0,0.4569,0.7867
8302,0,0.4387,0.7732
8303,0,0.4202,0.7372
8304,0,0.4002,0.7211
8305,0,0.3892,0.66
8306,0,0.3723,0.5276
8307,0,0.35,0.3956
8308,0,0.3356,0.2586
8309,0,0.3112,0.2304
8310,0,0.2744,0.1932
8311,0,0.2363,0.1595
8312,0,0.2045,0.1112
8313,0.0024,0.1715,0.0834
8314,0.0175,0.1375,0.0612
8315,0.0444,0.1048,0.0475
8316,0.0711,0.083,0.0458
8317,0.0892,0.063,0.0537
8318,0.0826,0.0407,0.0625
8319,0.0533,0.0291,0.068
8320,0.0149,0.0246,0.0641
8321,0.0006,0.0268,0.0746
8322,0,0.0362,0.0973
8323,0,0.0458,0.1263
8324,0,0.0545,0.1278
8325,0,0.0659,0.1298
8326,0,0.0701,0.1806
8327,0,0.0703,0.2359
8328,0,0.0748,0.2597
8329,0,0.0814,0.2959
8330,0,0.0841,0.285
8331,0,0.0857,0.2096
8332,0,0.0876,0.1986
8333,0,0.0886,0.1743
8334,0,0.0878,0.1919
8335,0,0.0903,0.192
8336,0,0.0996,0.189
8337,0.007,0.099,0.1541
8338,0.0438,0.097,0.1394
8339,0.0911,0.0885,0.1335
8340,0.1216,0.0761,0.1224
8341,0.1232,0.0676,0.1116
8342,0.0948,0.0605,0.1182
8343,0.0506,0.0569,0.1438
8344,0.0133,0.0588,0.1468
8345,0.0006,0.0686,0.126
8346,0,0.0772,0.138
8347,0,0.0832,0.1672
8348,0,0.0863,0.1902
8349,0,0.0857,0.1763
8350,0,0.0866,0.1889
8351,0,0.0866,0.1883
8352,0,0.0886,0.1955
8353,0,0.0919,0.1602
8354,0,0.0876,0.1264
8355,0,0.0841,0.1142
8356,0,0.0778,0.101
8357,0,0.0712,0.0814
8358,0,0.0627,0.0806
8359,0,0.0546,0.0899
8360,0,0.0495,0.0998
8361,0.0037,0.0438,0.1076
8362,0.0251,0.0352,0.097
8363,0.0562,0.0265,0.1017
8364,0.0802,0.0247,0.0872
8365,0.0896,0.0222,0.0715
8366,0.082,0.0174,0.0965
8367,0.0556,0.0161,0.1419
8368,0.0172,0.0182,0.1708
8369,0.001,0.0238,0.209
8370,0,0.0323,0.2315
8371,0,0.0377,0.218
8372,0,0.0377,0.2237
8373,0,0.0382,0.2205
8374,0,0.0396,0.2348
8375,0,0.0422,0.2412
8376,0,0.0464,0.246
8377,0,0.0519,0.2486
8378,0,0.0555,0.2626
8379,0,0.0553,0.2748
8380,0,0.0602,0.2791
8381,0,0.0684,0.2717
8382,0,0.0742,0.2688
8383,0,0.0774,0.3004
8384,0,0.085,0.3761
8385,0.0043,0.0995,0.4353
8386,0.0285,0.1121,0.4566
8387,0.0614,0.1236,0.4786
8388,0.0853,0.1292,0.5002
8389,0.0866,0.1296,0.5227
8390,0.0718,0.1244,0.5424
8391,0.0432,0.1315,0.5315
8392,0.0118,0.1497,0.5333
8393,0.0005,0.1727,0.57
8394,0,0.187,0.5966
8395,0,0.2002,0.6167
8396,0,0.2046,0.6347
8397,0,0.2034,0.6209
8398,0,0.196,0.5764
8399,0,0.1935,0.4915
8400,0,0.2011,0.4126
8401,0,0.2,0.3665
8402,0,0.1881,0.3721
8403,0,0.1817,0.4017
8404,0,0.1842,0.3842
8405,0,0.1831,0.3614
8406,0,0.1754,0.3168
8407,0,0.1652,0.3036
8408,0,0.1602,0.2874
8409,0.0071,0.1536,0.2434
8410,0.0479,0.1345,0.2124
8411,0.1036,0.1082,0.1894
8412,0.1425,0.083,0.1509
8413,0.1587,0.0627,0.12
8414,0.1409,0.0514,0.0822
8415,0.0911,0.0455,0.0542
8416,0.026,0.0451,0.0493
8417,0.001,0.0573,0.074
8418,0,0.0695,0.1188
8419,0,0.0743,0.1344
8420,0,0.0721,0.1256
8421,0,0.0676,0.1215
8422,0,0.0594,0.093
8423,0,0.054,0.0771
8424,0,0.0485,0.0567
8425,0,0.0431,0.0331
8426,0,0.042,0.025
8427,0,0.0456,0.0284
8428,0,0.0465,0.0407
8429,0,0.0452,0.0406
8430,0,0.042,0.0534
8431,0,0.0407,0.0574
8432,0,0.0446,0.0593
8433,0.0031,0.0472,0.0606
8434,0.0309,0.0482,0.0652
8435,0.0711,0.046,0.0919
8436,0.1007,0.0395,0.111
8437,0.1054,0.0323,0.1633
8438,0.0824,0.0301,0.2232
8439,0.0465,0.0304,0.2216
8440,0.0133,0.0364,0.2294
8441,0.0004,0.0488,0.23
8442,0,0.0641,0.296
8443,0,0.078,0.3668
8444,0,0.0942,0.4583
8445,0,0.1126,0.4687
8446,0,0.1344,0.4916
8447,0,0.1446,0.6142
8448,0,0.1487,0.7094
8449,0,0.1558,0.686
8450,0,0.1581,0.6829
8451,0,0.1664,0.6568
8452,0,0.1727,0.6398
8453,0,0.1757,0.5344
8454,0,0.1772,0.414
8455,0,0.185,0.3038
8456,0,0.1819,0.2195
8457,0.0021,0.1775,0.1649
8458,0.0144,0.1614,0.1326
8459,0.0331,0.1426,0.1043
8460,0.046,0.1238,0.0881
8461,0.0488,0.1079,0.0661
8462,0.0381,0.0918,0.0344
8463,0.0215,0.0751,0.0194
8464,0.0061,0.0611,0.0158
8465,0.0002,0.0496,0.0094
8466,0,0.0402,0.0044
8467,0,0.0334,0.0009
8468,0,0.0258,0.0002
8469,0,0.0175,0.0001
